H05.0,Acute inflammation of orbit,ICD10_2010
H05.1,Chronic inflammatory disorders of orbit,ICD10_2010
H05.2,Exophthalmic conditions,ICD10_2010
H05.3,Deformity of orbit,ICD10_2010
H05.4,Enophthalmos,ICD10_2010
H05.5,Retained (old) foreign body folowing penetrating wound of orbit,ICD10_2010
H05.8,Other disorders of orbit,ICD10_2010
H05.9,"Disorder of orbit, unspecified",ICD10_2010
H06,Disorders of lacrimal system and orbit in diseases classified elsewhere,ICD10_2010
H06.0,Disorders of lacrimal system in diseases classified elsewhere,ICD10_2010
H06.1,Parasitic infestation of orbit in diseases classified elsewhere,ICD10_2010
H06.2,Dysthyroid exophthalmos,ICD10_2010
H06.3,Other disorders of orbit in diseases classified elsewhere,ICD10_2010
H10,Conjunctivitis,ICD10_2010
H10.0,Mucopurulent conjunctivitis,ICD10_2010
H10.1,Acute atopic conjunctivitis,ICD10_2010
H10.2,Other acute conjunctivitis,ICD10_2010
H10.3,"Acute conjunctivitis, unspecified",ICD10_2010
H10.4,Chronic conjunctivitis,ICD10_2010
H10.5,Blepharoconjunctivitis,ICD10_2010
H10.8,Other conjunctivitis,ICD10_2010
H10.9,"Conjunctivitis, unspecified",ICD10_2010
H11,Other disorders of conjunctiva,ICD10_2010
H11.0,Pterygium,ICD10_2010
H11.1,Conjunctival degenerations and deposits,ICD10_2010
H11.2,Conjunctival scars,ICD10_2010
H11.3,Conjunctival haemorrhage,ICD10_2010
H11.4,Other conjunctival vascular disorders and cysts,ICD10_2010
H11.8,Other specified disorders of conjunctiva,ICD10_2010
H11.9,"Disorder of conjunctiva, unspecified",ICD10_2010
H13,Disorders of conjunctiva in diseases classified elsewhere,ICD10_2010
H13.0,Filarial infection of conjunctiva,ICD10_2010
H13.1,Conjunctivitis in infectious and parasitic diseases classified elsewhere,ICD10_2010
H13.2,Conjunctivitis in other diseases classified elsewhere,ICD10_2010
H13.3,Ocular pemphigoid,ICD10_2010
H13.8,Other disorders of conjunctiva in diseases classified elsewhere,ICD10_2010
H15,Disorders of sclera,ICD10_2010
H15.0,Scleritis,ICD10_2010
H15.1,Episcleritis,ICD10_2010
H15.8,Other disorders of sclera,ICD10_2010
H15.9,"Disorder of sclera, unspecified",ICD10_2010
H16,Keratitis,ICD10_2010
H16.0,Corneal ulcer,ICD10_2010
H16.1,Other superficial keratitis without conjunctivitis,ICD10_2010
H16.2,Keratoconjunctivitis,ICD10_2010
H16.3,Interstitial and deep keratitis,ICD10_2010
H16.4,Corneal neovascularization,ICD10_2010
H16.8,Other keratitis,ICD10_2010
H16.9,"Keratitis, unspecified",ICD10_2010
H17,Corneal scars and opacities,ICD10_2010
H17.0,Adherent leukoma,ICD10_2010
H17.1,Other central corneal opacity,ICD10_2010
H17.8,Other corneal scars and opacities,ICD10_2010
H17.9,"Corneal scar and opacity, unspecified",ICD10_2010
H18,Other disorders of cornea,ICD10_2010
H18.0,Corneal pigmentations and deposits,ICD10_2010
H18.1,Bullous keratopathy,ICD10_2010
H18.2,Other corneal oedema,ICD10_2010
H18.3,Changes in corneal membranes,ICD10_2010
H18.4,Corneal degeneration,ICD10_2010
H18.5,Hereditary corneal dystrophies,ICD10_2010
H18.6,Keratoconus,ICD10_2010
H18.7,Other corneal deformities,ICD10_2010
H18.8,Other specified disorders of cornea,ICD10_2010
H18.9,"Disorder of cornea, unspecified",ICD10_2010
H19,Disorders of sclera and cornea in diseases classified elsewhere,ICD10_2010
H19.0,Scleritis and episcleritis in diseases classified elsewhere,ICD10_2010
H19.1,Herpesviral keratitis and keratoconjunctivitis,ICD10_2010
H19.2,Keratitis and keratoconjunctivitis in other infectious and parasitic disease classified elsewhere,ICD10_2010
H19.3,Keratitis and keratoconjunctivitis in other diseases classified elsewhere,ICD10_2010
H19.8,Other disorders of sclera and cornea in diseases classified elsewhere,ICD10_2010
H20,Iridocyclitis,ICD10_2010
H20.0,Acute and subacute iridocyclitis,ICD10_2010
H20.1,Chronic iridocyclitis,ICD10_2010
H20.2,Lens-induced iridocyclitis,ICD10_2010
H20.8,Other iridocyclitis,ICD10_2010
H20.9,"Iridocyclitis, unspecified",ICD10_2010
H21,Other disorders of iris and ciliary body,ICD10_2010
H21.0,Hyphaema,ICD10_2010
H21.1,Other vascular disorders of iris and ciliary body,ICD10_2010
H21.2,Degeneration of iris and ciliary body,ICD10_2010
H21.3,"Cyst of iris, ciliary body and anterior chamber",ICD10_2010
H21.4,Pupillary membranes,ICD10_2010
H21.5,Other adhesions and disruptions of iris and ciliary body,ICD10_2010
H21.8,Other specified disorders of iris and ciliary body,ICD10_2010
H21.9,"Disorder of iris and ciliary body, unspecified",ICD10_2010
H22,Disorders of iris and ciliary body in diseases classified elsewhere,ICD10_2010
H22.0,Iridocyclitis in infectious and parasitic diseases classified elsewhere,ICD10_2010
H22.1,Iridocyclitis in other diseases classified elsewhere,ICD10_2010
H22.8,Other disorders of iris and ciliary body in diseases classified elsewhere,ICD10_2010
H25,Senile cataract,ICD10_2010
H25.0,Senile incipient cataract,ICD10_2010
H25.1,Senile nuclear cataract,ICD10_2010
H25.2,"Senile cataract, morgagnian type",ICD10_2010
H25.8,Other senile cataract,ICD10_2010
H25.9,"Senile cataract, unspecified",ICD10_2010
H26,Other cataract,ICD10_2010
H26.0,"Infantile, juvenile and presenile cataract",ICD10_2010
H26.1,Traumatic cataract,ICD10_2010
H26.2,Complicated cataract,ICD10_2010
H26.3,Drug-induced cataract,ICD10_2010
H26.4,After-cataract,ICD10_2010
H26.8,Other specified cataract,ICD10_2010
H26.9,"Cataract, unspecified",ICD10_2010
H27,Other disorders of lens,ICD10_2010
H27.0,Aphakia,ICD10_2010
H27.1,Dislocation of lens,ICD10_2010
H27.8,Other specified disorders of lens,ICD10_2010
H27.9,"Disorder of lens, unspecified",ICD10_2010
H28,Cataract and other disorders of lens in diseases classified elsewhere,ICD10_2010
H28.0,Diabetic cataract (E10-E14 with common fourth character 3),ICD10_2010
H28.1,"Cataract in other endocrine, nutritional and metabolic diseases",ICD10_2010
H28.2,Cataract in other diseases classified elsewhere,ICD10_2010
H28.8,Other disorders of lens in diseases classified elsewhere,ICD10_2010
H30,Chorioretinal inflammation,ICD10_2010
H30.0,Focal chorioretinal inflammation,ICD10_2010
H30.1,Disseminated chorioretinal inflammation,ICD10_2010
H30.2,Posterior cyclitis,ICD10_2010
H30.8,Other chorioretinal inflammations,ICD10_2010
H30.9,"Chorioretinal inflammation, unspecified",ICD10_2010
H31,Other disorders of choroid,ICD10_2010
H31.0,Chorioretinal scars,ICD10_2010
H31.1,Choroidal degeneration,ICD10_2010
H31.2,Hereditary choroidal dystrophy,ICD10_2010
H31.3,Choroidal haemorrhage and rupture,ICD10_2010
H31.4,Choroidal detachment,ICD10_2010
H31.8,Other specified disorders of choroid,ICD10_2010
H31.9,"Disorder of choroid, unspecified",ICD10_2010
H32,Chorioretinal disorders in diseases classified elsewhere,ICD10_2010
H32.0,Chorioretinal inflammation infectious and parasitic diseases classified elsewhere,ICD10_2010
H32.8,Other chorioretinal disorders in diseases classified elsewhere,ICD10_2010
H33,Retinal detachments and breaks,ICD10_2010
H33.0,Retinal detachment with retinal break,ICD10_2010
H33.1,Retinoschisis and retinal cysts,ICD10_2010
H33.2,Serous retinal detachment,ICD10_2010
H33.3,Retinal breaks without detachment,ICD10_2010
H33.4,Traction detachment of retina,ICD10_2010
H33.5,Other retinal detachments,ICD10_2010
H34,Retinal vascular occlusions,ICD10_2010
H34.0,Transient retinal artery occlusion,ICD10_2010
H34.1,Central retinal artery occlusion,ICD10_2010
H34.2,Other retinal artery occlusions,ICD10_2010
H34.8,Other retinal vascular occlusions,ICD10_2010
H34.9,"Retinal vascular occlusion, unspecified",ICD10_2010
H35,Other retinal disorders,ICD10_2010
H35.0,Background retinopathy and retinal vascular changes,ICD10_2010
H35.1,Retinopathy of prematurity,ICD10_2010
H35.2,Other proliferative retinopathy,ICD10_2010
H35.3,Degeneration of macula and posterior pole,ICD10_2010
H35.4,Peripheral retinal degeneration,ICD10_2010
H35.5,Hereditary retinal dystrophy,ICD10_2010
H35.6,Retinal haemorrhage,ICD10_2010
H35.7,Separation of retinal layers,ICD10_2010
H35.8,Other specified retinal disorders,ICD10_2010
H35.9,"Retinal disorder, unspecified",ICD10_2010
H36,Retinal disorders in diseases classified elsewhere,ICD10_2010
H36.0,Diabetic retinopathy (E10-E14 with common fourth character 3),ICD10_2010
H36.8,Other retinal disorders in diseases classified elsewhere,ICD10_2010
H40,Glaucoma,ICD10_2010
H40.0,Glaucoma suspect,ICD10_2010
H40.1,Primary open-angle glaucoma,ICD10_2010
H40.2,Primary angle-closure glaucoma,ICD10_2010
H40.3,Glaucoma secondary to eye trauma,ICD10_2010
H40.4,Glaucoma secondary to eye inflammation,ICD10_2010
H40.5,Glaucoma secondary to other eye disorders,ICD10_2010
H40.6,Glaucoma secondary to drugs,ICD10_2010
H40.8,Other glaucoma,ICD10_2010
H40.9,"Glaucoma, unspecified",ICD10_2010
H42,Glaucoma in diseases classified elsewhere,ICD10_2010
H42.0,"Glaucoma in endocrine, nutritional and metabolic diseases",ICD10_2010
H42.8,Glaucoma in other diseases classified elsewhere,ICD10_2010
H43,Disorders of vitreous body,ICD10_2010
H43.0,Vitreous prolapse,ICD10_2010
H43.1,Vitreous haemorrhage,ICD10_2010
H43.2,Crystalline deposits in vitreous body,ICD10_2010
H43.3,Other vitreous opacities,ICD10_2010
H43.8,Other disorders of vitreous body,ICD10_2010
H43.9,"Disorder of vitreous body, unspecified",ICD10_2010
H44,Disorders of globe,ICD10_2010
H44.0,Purulent endophthalmitis,ICD10_2010
H44.1,Other endophthalmitis,ICD10_2010
H44.2,Degenerative myopia,ICD10_2010
H44.3,Other degenerative disorders of globe,ICD10_2010
H44.4,Hypotony of eye,ICD10_2010
H44.5,Degenerated conditions of globe,ICD10_2010
H44.6,"Retained (old) intraocular foreign body, magnetic",ICD10_2010
H44.7,"Retained (old) intraocular foreign body, nonmagnetic",ICD10_2010
H44.8,Other disorders of globe,ICD10_2010
H44.9,"Disorder of globe, unspecified",ICD10_2010
H45,Disorders of vitreous body and globe in diseases classified elsewhere,ICD10_2010
H45.0,Vitreous haemorrhage in diseases classified elsewhere,ICD10_2010
H45.1,Endophthalmitis in diseases classified elsewhere,ICD10_2010
H45.8,Other disorders of vitreous body and globe in diseases classified elsewhere,ICD10_2010
H46,Optic neuritis,ICD10_2010
H47,Other disorders of optic [2nd] nerve and visual pathways,ICD10_2010
H47.0,"Disorders of optic nerve, not elsewhere classified",ICD10_2010
H47.1,"Papilloedema, unspecified",ICD10_2010
H47.2,Optic atrophy,ICD10_2010
H47.3,Other disorders of optic disc,ICD10_2010
H47.4,Disorders of optic chiasm,ICD10_2010
H47.5,Disorders of other visual pathways,ICD10_2010
H47.6,Disorders of visual cortex,ICD10_2010
H47.7,"Disorder of visual pathways, unspecified",ICD10_2010
H48,Disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere,ICD10_2010
H48.0,Optic atrophy in diseases classified elsewhere,ICD10_2010
H48.1,Retrobulbar neuritis in diseases classified elsewhere,ICD10_2010
H48.8,Other disorder of optic nerve and visual pathways in diseases classified elsewhere,ICD10_2010
H49,Paralytic strabismus,ICD10_2010
H49.0,Third [oculomotor] nerve palsy,ICD10_2010
H49.1,Fourth [trochlear] nerve palsy,ICD10_2010
H49.2,Sixth [abducent] nerve palsy,ICD10_2010
H49.3,Total (external) ophthalmoplegia,ICD10_2010
H49.4,Progressive external ophthalmoplegia,ICD10_2010
H49.8,Other paralytic strabismus,ICD10_2010
H49.9,"Paralytic strabismus, unspecified",ICD10_2010
H50,Other strabismus,ICD10_2010
H50.0,Convergent concomitant strabismus,ICD10_2010
H50.1,Divergent concomitant strabismus,ICD10_2010
H50.2,Vertical strabismus,ICD10_2010
H50.3,Intermittent heterotropia,ICD10_2010
H50.4,Other and unspecified heterotropia,ICD10_2010
H50.5,Heterophoria,ICD10_2010
H50.6,Mechanical strabismus,ICD10_2010
H50.8,Other specified strabismus,ICD10_2010
H50.9,"Strabismus, unspecified",ICD10_2010
H51,Other disorders of binocular movement,ICD10_2010
H51.0,Palsy of conjugate gaze,ICD10_2010
H51.1,Convergence insufficiency and excess,ICD10_2010
H51.2,Internuclear ophthalmoplegia,ICD10_2010
H51.8,Other specified disorders of binocular movement,ICD10_2010
H51.9,"Disorder of binocular movement, unspecified",ICD10_2010
H52,Disorders of refraction and accommodation,ICD10_2010
H52.0,Hypermetropia,ICD10_2010
H52.1,Myopia,ICD10_2010
H52.2,Astigmatism,ICD10_2010
H52.3,Anisometropia and aniseikonia,ICD10_2010
H52.4,Presbyopia,ICD10_2010
H52.5,Disorders of accommodation,ICD10_2010
H52.6,Other disorders of refraction,ICD10_2010
H52.7,"Disorder of refraction, unspecified",ICD10_2010
H53,Visual disturbances,ICD10_2010
H53.0,Amblyopia ex anopsia,ICD10_2010
H53.1,Subjective visual disturbances,ICD10_2010
H53.2,Diplopia,ICD10_2010
H53.3,Other disorders of binocular vision,ICD10_2010
H53.4,Visual field defects,ICD10_2010
H53.5,Colour vision deficiencies,ICD10_2010
H53.6,Night blindness,ICD10_2010
H53.8,Other visual disturbances,ICD10_2010
H53.9,"Visual disturbance, unspecified",ICD10_2010
H54,Visual impairment including blindness (binocular or monocular),ICD10_2010
H54.0,"Blindness, both eyes",ICD10_2010
H54.1,"Blindness, one eye, low vision other eye",ICD10_2010
H54.2,"Low vision, both eyes",ICD10_2010
H54.3,"Unqualified visual loss, both eyes",ICD10_2010
H54.4,"Blindness, one eye",ICD10_2010
H54.5,"Low vision, one eye",ICD10_2010
H54.6,"Unqualified visual loss, one eye",ICD10_2010
H54.7,Unspecified visual loss,ICD10_2010
H54.9,Unspecified visual impairment (binocular),ICD10_2010
H55,Nystagmus and other irregular eye movements,ICD10_2010
H57,Other disorders of eye and adnexa,ICD10_2010
H57.0,Anomalies of pupillary function,ICD10_2010
H57.1,Ocular pain,ICD10_2010
H57.8,Other specified disorders of eye and adnexa,ICD10_2010
H57.9,"Disorder of eye and adnexa, unspecified",ICD10_2010
H58,Other disorders of eye and adnexa in diseases classified elsewhere,ICD10_2010
H58.0,Anomalies of pupillary function in diseases classified elsewhere,ICD10_2010
H58.1,Visual disturbances in diseases classified elsewhere,ICD10_2010
H58.8,Other specified disorders of eye and adnexa in diseases classified elsewhere,ICD10_2010
H59,"Postprocedural disorders of eye and adnexa, not elsewhere classified",ICD10_2010
H59.0,Keratopathy (bullous aphakic) following cataract surgery,ICD10_2010
H59.8,Other postprocedural disorders of eye and adnexa,ICD10_2010
H59.9,"Postprocedural disorder of eye and adnexa, unspecified",ICD10_2010
H60,Otitis externa,ICD10_2010
H60.0,Abscess of external ear,ICD10_2010
H60.1,Cellulitis of external ear,ICD10_2010
H60.2,Malignant otitis externa,ICD10_2010
H60.3,Other infective otitis externa,ICD10_2010
H60.4,Cholesteatoma of external ear,ICD10_2010
H60.5,"Acute otitis externa, noninfective",ICD10_2010
H60.8,Other otitis externa,ICD10_2010
H60.9,"Otitis externa, unspecified",ICD10_2010
H61,Other disorders of external ear,ICD10_2010
H61.0,Perichondritis of external ear,ICD10_2010
H61.1,Noninfective disorders of pinna,ICD10_2010
H61.2,Impacted cerumen,ICD10_2010
H61.3,Acquired stenosis of external ear canal,ICD10_2010
H61.8,Other specified disorders of external ear,ICD10_2010
H61.9,"Disorder of external ear, unspecified",ICD10_2010
H62,Disorders of external ear in diseases classified elsewhere,ICD10_2010
H62.0,Otitis externa in bacterial diseases classified elsewhere,ICD10_2010
H62.1,Otitis externa in viral diseases classified elsewhere,ICD10_2010
H62.2,Otitis externa in mycoses,ICD10_2010
H62.3,Otitis externa in oth infectious and parasitic diseases classified elsewhere,ICD10_2010
H62.4,Otitis externa in other diseases classified elsewhere,ICD10_2010
H62.8,Other disorders of external ear in diseases classified elsewhere,ICD10_2010
H65,Nonsuppurative otitis media,ICD10_2010
H65.0,Acute serous otitis media,ICD10_2010
H65.1,Other acute nonsuppurative otitis media,ICD10_2010
H65.2,Chronic serous otitis media,ICD10_2010
H65.3,Chronic mucoid otitis media,ICD10_2010
H65.4,Other chronic nonsuppurative otitis media,ICD10_2010
H65.9,"Nonsuppurative otitis media, unspecified",ICD10_2010
H66,Suppurative and unspecified otitis media,ICD10_2010
H66.0,Acute suppurative otitis media,ICD10_2010
H66.1,Chronic tubotympanic suppurative otitis media,ICD10_2010
H66.2,Chronic atticoantral suppurative otitis media,ICD10_2010
H66.3,Other chronic suppurative otitis media,ICD10_2010
H66.4,"Suppurative otitis media, unspecified",ICD10_2010
H66.9,"Otitis media, unspecified",ICD10_2010
H67,Otitis media in diseases classified elsewhere,ICD10_2010
H67.0,Otitis media in bacterial diseases classified elsewhere,ICD10_2010
H67.1,Otitis media in viral diseases classified elsewhere,ICD10_2010
H67.8,Otitis media in other diseases classified elsewhere,ICD10_2010
H68,Eustachian salpingitis and obstruction,ICD10_2010
H68.0,Eustachian salpingitis,ICD10_2010
H68.1,Obstruction of Eustachian tube,ICD10_2010
H69,Other disorders of Eustachian tube,ICD10_2010
H69.0,Patulous Eustachian tube,ICD10_2010
H69.8,Other specified disorders of Eustachian tube,ICD10_2010
H69.9,"Eustachian tube disorder, unspecified",ICD10_2010
H70,Mastoiditis and related conditions,ICD10_2010
H70.0,Acute mastoiditis,ICD10_2010
H70.1,Chronic mastoiditis,ICD10_2010
H70.2,Petrositis,ICD10_2010
H70.8,Other mastoiditis and related conditions,ICD10_2010
H70.9,"Mastoiditis, unspecified",ICD10_2010
H71,Cholesteatoma of middle ear,ICD10_2010
H72,Perforation of tympanic membrane,ICD10_2010
H72.0,Central perforation of tympanic membrane,ICD10_2010
H72.1,Attic perforation of tympanic membrane,ICD10_2010
H72.2,Other marginal perforations of tympanic membrane,ICD10_2010
H72.8,Other perforations of tympanic membrane,ICD10_2010
H72.9,"Perforation of tympanic membrane, unspecified",ICD10_2010
H73,Other disorders of tympanic membrane,ICD10_2010
H73.0,Acute myringitis,ICD10_2010
H73.1,Chronic myringitis,ICD10_2010
H73.8,Other specified disorders of tympanic membrane,ICD10_2010
H73.9,"Disorder of tympanic membrane, unspecified",ICD10_2010
H74,Other disorders of middle ear and mastoid,ICD10_2010
H74.0,Tympanosclerosis,ICD10_2010
H74.1,Adhesive middle ear disease,ICD10_2010
H74.2,Discontinuity and dislocation of ear ossicles,ICD10_2010
H74.3,Other acquired abnormalities of ear ossicles,ICD10_2010
H74.4,Polyp of middle ear,ICD10_2010
H74.8,Other specified disorders of middle ear and mastoid,ICD10_2010
H74.9,"Disorder of middle ear and mastoid, unspecified",ICD10_2010
H75,Other disorders of middle ear and mastoid in diseases classified elsewhere,ICD10_2010
H75.0,Mastoiditis in infectious and parasitic diseases classified elsewhere,ICD10_2010
H75.8,Other spec disorder of middle ear and mastoid in diseases classified elsewhere,ICD10_2010
H80,Otosclerosis,ICD10_2010
H80.0,"Otosclerosis involving oval window, nonobliterative",ICD10_2010
H80.1,"Otosclerosis involving oval window, obliterative",ICD10_2010
H80.2,Cochlear otosclerosis,ICD10_2010
H80.8,Other otosclerosis,ICD10_2010
H80.9,"Otosclerosis, unspecified",ICD10_2010
H81,Disorders of vestibular function,ICD10_2010
H81.0,Meniere's disease,ICD10_2010
H81.1,Benign paroxysmal vertigo,ICD10_2010
H81.2,Vestibular neuronitis,ICD10_2010
H81.3,Other peripheral vertigo,ICD10_2010
H81.4,Vertigo of central origin,ICD10_2010
H81.8,Other disorders of vestibular function,ICD10_2010
H81.9,"Disorder of vestibular function, unspecified",ICD10_2010
H82,Vertiginous syndromes in diseases classified elsewhere,ICD10_2010
H83,Other diseases of inner ear,ICD10_2010
H83.0,Labyrinthitis,ICD10_2010
H83.1,Labyrinthine fistula,ICD10_2010
H83.2,Labyrinthine dysfunction,ICD10_2010
H83.3,Noise effects on inner ear,ICD10_2010
H83.8,Other specified diseases of inner ear,ICD10_2010
H83.9,"Disease of inner ear, unspecified",ICD10_2010
H90,Conductive and sensorineural hearing loss,ICD10_2010
H90.0,"Conductive hearing loss, bilateral",ICD10_2010
H90.1,"Conduct hearing loss, unilateral with unrestricted hearing on the contralateral side",ICD10_2010
H90.2,"Conductive hearing loss, unspecified",ICD10_2010
H90.3,"Sensorineural hearing loss, bilateral",ICD10_2010
H90.4,Sensorineural hear loss unilat unrestricted hearing contralateral side,ICD10_2010
H90.5,"Sensorineural hearing loss, unspecified",ICD10_2010
H90.6,"Mixed conductive and sensorineural hearing loss, bilateral",ICD10_2010
H90.7,"Mix conductive and sensorineural hearing loss, unilateral unrestricted hearing on the contralateral side",ICD10_2010
H90.8,"Mixed conductive and sensorineural hearing loss, unspecified",ICD10_2010
H91,Other hearing loss,ICD10_2010
H91.0,Ototoxic hearing loss,ICD10_2010
H91.1,Presbycusis,ICD10_2010
H91.2,Sudden idiopathic hearing loss,ICD10_2010
H91.3,"Deaf mutism, not elsewhere classified",ICD10_2010
H91.8,Other specified hearing loss,ICD10_2010
H91.9,"Hearing loss, unspecified",ICD10_2010
H92,Otalgia and effusion of ear,ICD10_2010
H92.0,Otalgia,ICD10_2010
H92.1,Otorrhoea,ICD10_2010
H92.2,Otorrhagia,ICD10_2010
H93,"Other disorders of ear, not elsewhere classified",ICD10_2010
H93.0,Degenerative and vascular disorders of ear,ICD10_2010
H93.1,Tinnitus,ICD10_2010
H93.2,Other abnormal auditory perceptions,ICD10_2010
H93.3,Disorders of acoustic nerve,ICD10_2010
H93.8,Other specified disorders of ear,ICD10_2010
H93.9,"Disorder of ear, unspecified",ICD10_2010
H94,Other disorders of ear in diseases classified elsewhere,ICD10_2010
H94.0,Acoustic neuritis in infectious and parasitic diseases classified elsewhere,ICD10_2010
H94.8,Other specified disorders of ear in diseases classified elsewhere,ICD10_2010
H95,"Postprocedural disorders of ear and mastoid process, not elsewhere classified",ICD10_2010
H95.0,Recurrent cholesteatoma of postmastoidectomy cavity,ICD10_2010
H95.1,Other disorders following mastoidectomy,ICD10_2010
H95.8,Other postprocedural disorders of ear and mastoid process,ICD10_2010
H95.9,"Postprocedural disorder of ear and mastoid process, unspecified",ICD10_2010
I00,Rheumatic fever without mention of heart involvement,ICD10_2010
I01,Rheumatic fever with heart involvement,ICD10_2010
I01.0,Acute rheumatic pericarditis,ICD10_2010
I01.1,Acute rheumatic endocarditis,ICD10_2010
I01.2,Acute rheumatic myocarditis,ICD10_2010
I01.8,Other acute rheumatic heart disease,ICD10_2010
I01.9,"Acute rheumatic heart disease, unspecified",ICD10_2010
I02,Rheumatic chorea,ICD10_2010
I02.0,Rheumatic chorea with heart involvement,ICD10_2010
I02.9,Rheumatic chorea without heart involvement,ICD10_2010
I05,Rheumatic mitral valve diseases,ICD10_2010
I05.0,Mitral stenosis,ICD10_2010
I05.1,Rheumatic mitral insufficiency,ICD10_2010
I05.2,Mitral stenosis with insufficiency,ICD10_2010
I05.8,Other mitral valve diseases,ICD10_2010
I05.9,"Mitral valve disease, unspecified",ICD10_2010
I06,Rheumatic aortic valve diseases,ICD10_2010
I06.0,Rheumatic aortic stenosis,ICD10_2010
I06.1,Rheumatic aortic insufficiency,ICD10_2010
I06.2,Rheumatic aortic stenosis with insufficiency,ICD10_2010
I06.8,Other rheumatic aortic valve diseases,ICD10_2010
I06.9,"Rheumatic aortic valve disease, unspecified",ICD10_2010
I07,Rheumatic tricuspid valve diseases,ICD10_2010
I07.0,Tricuspid stenosis,ICD10_2010
I07.1,Tricuspid insufficiency,ICD10_2010
I07.2,Tricuspid stenosis with insufficiency,ICD10_2010
I07.8,Other tricuspid valve diseases,ICD10_2010
I07.9,"Tricuspid valve disease, unspecified",ICD10_2010
I08,Multiple valve diseases,ICD10_2010
I08.0,Disorders of both mitral and aortic valves,ICD10_2010
I08.1,Disorders of both mitral and tricuspid valves,ICD10_2010
I08.2,Disorders of both aortic and tricuspid valves,ICD10_2010
I08.3,"Combined disorders of mitral, aortic and tricuspid valves",ICD10_2010
I08.8,Other multiple valve diseases,ICD10_2010
I08.9,"Multiple valve disease, unspecified",ICD10_2010
I09,Other rheumatic heart diseases,ICD10_2010
I09.0,Rheumatic myocarditis,ICD10_2010
I09.1,"Rheumatic diseases of endocardium, valve unspecified",ICD10_2010
I09.2,Chronic rheumatic pericarditis,ICD10_2010
I09.8,Other specified rheumatic heart diseases,ICD10_2010
I09.9,"Rheumatic heart disease, unspecified",ICD10_2010
I10,Essential (primary) hypertension,ICD10_2010
I11,Hypertensive heart disease,ICD10_2010
I11.0,Hypertensive heart disease with (congestive) heart failure,ICD10_2010
I11.9,Hypertensive heart disease without (congestive) heart failure,ICD10_2010
I12,Hypertensive renal disease,ICD10_2010
I12.0,Hypertensive renal disease with renal failure,ICD10_2010
I12.9,Hypertensive renal disease without renal failure,ICD10_2010
I13,Hypertensive heart and renal disease,ICD10_2010
I13.0,Hypertens heart and renal dis with (congestive) heart failure,ICD10_2010
I13.1,Hypertensive heart and renal disease with renal failure,ICD10_2010
I13.2,Hyper heart and renal disease both (congestive) heart failure and renal failure,ICD10_2010
I13.9,"Hypertensive heart and renal disease, unspecified",ICD10_2010
I15,Secondary hypertension,ICD10_2010
I15.0,Renovascular hypertension,ICD10_2010
I15.1,Hypertension secondary to other renal disorders,ICD10_2010
I15.2,Hypertension secondary to endocrine disorders,ICD10_2010
I15.8,Other secondary hypertension,ICD10_2010
I15.9,"Secondary hypertension, unspecified",ICD10_2010
I20,Angina pectoris,ICD10_2010
I20.0,Unstable angina,ICD10_2010
I20.1,Angina pectoris with documented spasm,ICD10_2010
I20.8,Other forms of angina pectoris,ICD10_2010
I20.9,"Angina pectoris, unspecified",ICD10_2010
I21,Acute myocardial infarction,ICD10_2010
I21.0,Acute transmural myocardial infarction of anterior wall,ICD10_2010
I21.1,Acute transmural myocardial infarction of inferior wall,ICD10_2010
I21.2,Acute transmural myocardial infarction of other sites,ICD10_2010
I21.3,Acute transmural myocardial infarction of unspecified site,ICD10_2010
I21.4,Acute subendocardial myocardial infarction,ICD10_2010
I21.9,"Acute myocardial infarction, unspecified",ICD10_2010
I22,Subsequent myocardial infarction,ICD10_2010
I22.0,Subsequent myocardial infarction of anterior wall,ICD10_2010
I22.1,Subsequent myocardial infarction of inferior wall,ICD10_2010
I22.8,Subsequent myocardial infarction of other sites,ICD10_2010
I22.9,Subsequent myocardial infarction of unspecified site,ICD10_2010
I23,Certain current complications following acute myocardial infarction,ICD10_2010
I23.0,Haemopericardium as current complication following acute myocardial infarction,ICD10_2010
I23.1,Atrial septal defect as current complication following acute myocardial infarction,ICD10_2010
I23.2,Ventricular septal defect as current complication following acute myocardial infarction,ICD10_2010
I23.3,Rupture cardiac wall without haemopericardium as current complication following acute myocardial infarction,ICD10_2010
I23.4,Rupture chordae tendineae as current complication following acut myocardial infarction,ICD10_2010
I23.5,Rupture of papilary muscle as current complication following acute myocardial infarction,ICD10_2010
I23.6,"Thrombosis of atrium, auricular appendage ventricle as current complication following acute myocardial infarction",ICD10_2010
I23.8,Oth current complications following acute myocardial infarction,ICD10_2010
I24,Other acute ischaemic heart diseases,ICD10_2010
I24.0,Coronary thrombosis not resulting in myocardial infarction,ICD10_2010
I24.1,Dressler's syndrome,ICD10_2010
I24.8,Other forms of acute ischaemic heart disease,ICD10_2010
I24.9,"Acute ischaemic heart disease, unspecified",ICD10_2010
I25,Chronic ischaemic heart disease,ICD10_2010
I25.0,"Atherosclerotic cardiovascular disease, so described",ICD10_2010
I25.1,Atherosclerotic heart disease,ICD10_2010
I25.2,Old myocardial infarction,ICD10_2010
I25.3,Aneurysm of heart,ICD10_2010
I25.4,Coronary artery aneurysm,ICD10_2010
I25.5,Ischaemic cardiomyopathy,ICD10_2010
I25.6,Silent myocardial ischaemia,ICD10_2010
