B18,Chronic viral hepatitis,ICD10_2010
B18.0,Chronic viral hepatitis b with delta-agent,ICD10_2010
B18.1,Chronic viral hepatitis b without delta-agent,ICD10_2010
B18.2,Chronic viral hepatitis c,ICD10_2010
B18.8,Other chronic viral hepatitis,ICD10_2010
B18.9,"Chronic viral hepatitis, unspecified",ICD10_2010
B19,Unspecified viral hepatitis,ICD10_2010
B19.0,Unspecified viral hepatitis hepatic with coma,ICD10_2010
B19.9,Unspecified viral hepatitis without hepatic coma,ICD10_2010
B20,Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases,ICD10_2010
B20.0,HIV disease resulting in mycobacterial infection,ICD10_2010
B20.1,HIV disease resulting in other bacterial infections,ICD10_2010
B20.2,HIV disease resulting in cytomegaloviral disease,ICD10_2010
B20.3,HIV disease resulting in other viral infections,ICD10_2010
B20.4,HIV disease resulting in candidiasis,ICD10_2010
B20.5,HIV disease resulting in other mycoses,ICD10_2010
B20.6,HIV disease resulting in pneumocystis carinii pneumonia,ICD10_2010
B20.7,HIV disease resulting in multiple infections,ICD10_2010
B20.8,HIV disease resulting in other infectious and parasitic disease,ICD10_2010
B20.9,HIV disease resulting in unspecified infectious or parasitic disease,ICD10_2010
B21,Human immunodeficiency virus [HIV] disease resulting in malignant neoplasms,ICD10_2010
B21.0,HIV disease resulting in kaposi's sarcoma,ICD10_2010
B21.1,HIV disease resulting in burkitt's lymphoma,ICD10_2010
B21.2,HIV dis resulting oth types of non-hodgkin's lymphoma,ICD10_2010
B21.3,HIV dis result oth mal neo lymphoid haematopoietic rel tis,ICD10_2010
B21.7,HIV disease resulting in multiple malignant neoplasms,ICD10_2010
B21.8,HIV disease resulting in other malignant neoplasms,ICD10_2010
B21.9,HIV disease resulting in unspecified malignant neoplasm,ICD10_2010
B22,Human immunodeficiency virus [HIV] disease resulting in other specified diseases,ICD10_2010
B22.0,HIV disease resulting in encephalopathy,ICD10_2010
B22.1,HIV disease resulting in lymphoid interstitial pneumonitis,ICD10_2010
B22.2,HIV disease resulting in wasting syndrome,ICD10_2010
B22.7,HIV dis resulting in multiple diseases classif elsewhere,ICD10_2010
B23,Human immunodeficiency virus [HIV] disease resulting in other conditions,ICD10_2010
B23.0,Acute HIV infection syndrome,ICD10_2010
B23.1,HIV dis result (persistent) generalized lymphadenopathy,ICD10_2010
B23.2,HIV dis result haematologic / immunologic abnorm nec,ICD10_2010
B23.8,HIV disease resulting in other specified conditions,ICD10_2010
B24,Unspecified human immunodeficiency virus [hiv] disease,ICD10_2010
B25,Cytomegaloviral disease,ICD10_2010
B25.0,Cytomegaloviral pneumonitis,ICD10_2010
B25.1,Cytomegaloviral hepatitis,ICD10_2010
B25.2,Cytomegaloviral pancreatitis,ICD10_2010
B25.8,Other cytomegaloviral diseases,ICD10_2010
B25.9,"Cytomegaloviral disease, unspecified",ICD10_2010
B26,Mumps,ICD10_2010
B26.0,Mumps orchitis,ICD10_2010
B26.1,Mumps meningitis,ICD10_2010
B26.2,Mumps encephalitis,ICD10_2010
B26.3,Mumps pancreatitis,ICD10_2010
B26.8,Mumps with other complications,ICD10_2010
B26.9,Mumps without complication,ICD10_2010
B27,Infectious mononucleosis,ICD10_2010
B27.0,Gammaherpesviral mononucleosis,ICD10_2010
B27.1,Cytomegaloviral mononucleosis,ICD10_2010
B27.8,Other infectious mononucleosis,ICD10_2010
B27.9,"Infectious mononucleosis, unspecified",ICD10_2010
B30,Viral conjunctivitis,ICD10_2010
B30.0,Keratoconjunctivitis due to adenovirus,ICD10_2010
B30.1,Conjunctivitis due to adenovirus,ICD10_2010
B30.2,Viral pharyngoconjunctivitis,ICD10_2010
B30.3,Acute epid haemorrhagic conjunctivitis (enteroviral),ICD10_2010
B30.8,Other viral conjunctivitis,ICD10_2010
B30.9,"Viral conjunctivitis, unspecified",ICD10_2010
B33,"Other viral diseases, not elsewhere classified",ICD10_2010
B33.0,Epidemic myalgia,ICD10_2010
B33.1,Ross river disease,ICD10_2010
B33.2,Viral carditis,ICD10_2010
B33.3,"Retrovirus infections, not elsewhere classified",ICD10_2010
B33.4,Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS],ICD10_2010
B33.8,Other specified viral diseases,ICD10_2010
B34,Viral infection of unspecified site,ICD10_2010
B34.0,"Adenovirus infection, unspecified",ICD10_2010
B34.1,"Enterovirus infection, unspecified",ICD10_2010
B34.2,"Coronavirus infection, unspecified",ICD10_2010
B34.3,"Parvovirus infection, unspecified",ICD10_2010
B34.4,"Papovavirus infection, unspecified",ICD10_2010
B34.8,Other viral infections of unspecified site,ICD10_2010
B34.9,"Viral infection, unspecified",ICD10_2010
B35,Dermatophytosis,ICD10_2010
B35.0,Tinea barbae and tinea capitis,ICD10_2010
B35.1,Tinea unguium,ICD10_2010
B35.2,Tinea manuum,ICD10_2010
B35.3,Tinea pedis,ICD10_2010
B35.4,Tinea corporis,ICD10_2010
B35.5,Tinea imbricata,ICD10_2010
B35.6,Tinea cruris,ICD10_2010
B35.8,Other dermatophytoses,ICD10_2010
B35.9,"Dermatophytosis, unspecified",ICD10_2010
B36,Other superficial mycoses,ICD10_2010
B36.0,Pityriasis versicolor,ICD10_2010
B36.1,Tinea nigra,ICD10_2010
B36.2,White piedra,ICD10_2010
B36.3,Black piedra,ICD10_2010
B36.8,Other specified superficial mycoses,ICD10_2010
B36.9,"Superficial mycosis, unspecified",ICD10_2010
B37,Candidiasis,ICD10_2010
B37.0,Candidal stomatitis,ICD10_2010
B37.1,Pulmonary candidiasis,ICD10_2010
B37.2,Candidiasis of skin and nail,ICD10_2010
B37.3,Candidiasis of vulva and vagina,ICD10_2010
B37.4,Candidiasis of other urogenital sites,ICD10_2010
B37.5,Candidal meningitis,ICD10_2010
B37.6,Candidal endocarditis,ICD10_2010
B37.7,Candidal septicaemia,ICD10_2010
B37.8,Candidiasis of other sites,ICD10_2010
B37.9,"Candidiasis, unspecified",ICD10_2010
B38,Coccidioidomycosis,ICD10_2010
B38.0,Acute pulmonary coccidioidomycosis,ICD10_2010
B38.1,Chronic pulmonary coccidioidomycosis,ICD10_2010
B38.2,"Pulmonary coccidioidomycosis, unspecified",ICD10_2010
B38.3,Cutaneous coccidioidomycosis,ICD10_2010
B38.4,Coccidioidomycosis meningitis,ICD10_2010
B38.7,Disseminated coccidioidomycosis,ICD10_2010
B38.8,Other forms of coccidioidomycosis,ICD10_2010
B38.9,"Coccidioidomycosis, unspecified",ICD10_2010
B39,Histoplasmosis,ICD10_2010
B39.0,Acute pulmonary histoplasmosis capsulati,ICD10_2010
B39.1,Chronic pulmonary histoplasmosis capsulati,ICD10_2010
B39.2,"Pulmonary histoplasmosis capsulati, unspecified",ICD10_2010
B39.3,Disseminated histoplasmosis capsulati,ICD10_2010
B39.4,"Histoplasmosis capsulati, unspecified",ICD10_2010
B39.5,Histoplasmosis duboisii,ICD10_2010
B39.9,"Histoplasmosis, unspecified",ICD10_2010
B40,Blastomycosis,ICD10_2010
B40.0,Acute pulmonary blastomycosis,ICD10_2010
B40.1,Chronic pulmonary blastomycosis,ICD10_2010
B40.2,"Pulmonary blastomycosis, unspecified",ICD10_2010
B40.3,Cutaneous blastomycosis,ICD10_2010
B40.7,Disseminated blastomycosis,ICD10_2010
B40.8,Other forms of blastomycosis,ICD10_2010
B40.9,"Blastomycosis, unspecified",ICD10_2010
B41,Paracoccidioidomycosis,ICD10_2010
B41.0,Pulmonary paracoccidioidomycosis,ICD10_2010
B41.7,Disseminated paracoccidioidomycosis,ICD10_2010
B41.8,Other forms of paracoccidioidomycosis,ICD10_2010
B41.9,"Paracoccidioidomycosis, unspecified",ICD10_2010
B42,Sporotrichosis,ICD10_2010
B42.0,Pulmonary sporotrichosis,ICD10_2010
B42.1,Lymphocutaneous sporotrichosis,ICD10_2010
B42.7,Disseminated sporotrichosis,ICD10_2010
B42.8,Other forms of sporotrichosis,ICD10_2010
B42.9,"Sporotrichosis, unspecified",ICD10_2010
B43,Chromomycosis and phaeomycotic abscess,ICD10_2010
B43.0,Cutaneous chromomycosis,ICD10_2010
B43.1,Phaeomycotic brain abscess,ICD10_2010
B43.2,Subcutaneous phaeomycotic abscess and cyst,ICD10_2010
B43.8,Other forms of chromomycosis,ICD10_2010
B43.9,"Chromomycosis, unspecified",ICD10_2010
B44,Aspergillosis,ICD10_2010
B44.0,Invasive pulmonary aspergillosis,ICD10_2010
B44.1,Other pulmonary aspergillosis,ICD10_2010
B44.2,Tonsillar aspergillosis,ICD10_2010
B44.7,Disseminated aspergillosis,ICD10_2010
B44.8,Other forms of aspergillosis,ICD10_2010
B44.9,"Aspergillosis, unspecified",ICD10_2010
B45,Cryptococcosis,ICD10_2010
B45.0,Pulmonary cryptococcosis,ICD10_2010
B45.1,Cerebral cryptococcosis,ICD10_2010
B45.2,Cutaneous cryptococcosis,ICD10_2010
B45.3,Osseous cryptococcosis,ICD10_2010
B45.7,Disseminated cryptococcosis,ICD10_2010
B45.8,Other forms of cryptococcosis,ICD10_2010
B45.9,"Cryptococcosis, unspecified",ICD10_2010
B46,Zygomycosis,ICD10_2010
B46.0,Pulmonary mucormycosis,ICD10_2010
B46.1,Rhinocerebral mucormycosis,ICD10_2010
B46.2,Gastrointestinal mucormycosis,ICD10_2010
B46.3,Cutaneous mucormycosis,ICD10_2010
B46.4,Disseminated mucormycosis,ICD10_2010
B46.5,"Mucormycosis, unspecified",ICD10_2010
B46.8,Other zygomycoses,ICD10_2010
B46.9,"Zygomycosis, unspecified",ICD10_2010
B47,Mycetoma,ICD10_2010
B47.0,Eumycetoma,ICD10_2010
B47.1,Actinomycetoma,ICD10_2010
B47.9,"Mycetoma, unspecified",ICD10_2010
B48,"Other mycoses, not elsewhere classified",ICD10_2010
B48.0,Lobomycosis,ICD10_2010
B48.1,Rhinosporidiosis,ICD10_2010
B48.2,Allescheriasis,ICD10_2010
B48.3,Geotrichosis,ICD10_2010
B48.4,Penicillosis,ICD10_2010
B48.7,Opportunistic mycoses,ICD10_2010
B48.8,Other specified mycoses,ICD10_2010
B49,Unspecified mycosis,ICD10_2010
B50,Plasmodium falciparum malaria,ICD10_2010
B50.0,Plasmodium falciparum malaria with cerebral complications,ICD10_2010
B50.8,Other severe and complicated plasmodium falciparum malaria,ICD10_2010
B50.9,"Plasmodium falciparum malaria, unspecified",ICD10_2010
B51,Plasmodium vivax malaria,ICD10_2010
B51.0,Plasmodium vivax malaria with rupture of spleen,ICD10_2010
B51.8,Plasmodium vivax malaria with other complications,ICD10_2010
B51.9,Plasmodium vivax malaria without complication,ICD10_2010
B52,Plasmodium malariae malaria,ICD10_2010
B52.0,Plasmodium malariae malaria with nephropathy,ICD10_2010
B52.8,Plasmodium malariae malaria with other complications,ICD10_2010
B52.9,Plasmodium malariae malaria without complication,ICD10_2010
B53,Other parasitologically confirmed malaria,ICD10_2010
B53.0,Plasmodium ovale malaria,ICD10_2010
B53.1,Malaria due to simian plasmodia,ICD10_2010
B53.8,Other parasitologically confirmed malaria nec,ICD10_2010
B54,Unspecified malaria,ICD10_2010
B55,Leishmaniasis,ICD10_2010
B55.0,Visceral leishmaniasis,ICD10_2010
B55.1,Cutaneous leishmaniasis,ICD10_2010
B55.2,Mucocutaneous leishmaniasis,ICD10_2010
B55.9,"Leishmaniasis, unspecified",ICD10_2010
B56,African trypanosomiasis,ICD10_2010
B56.0,Gambiense trypanosomiasis,ICD10_2010
B56.1,Rhodesiense trypanosomiasis,ICD10_2010
B56.9,"African trypanosomiasis, unspecified",ICD10_2010
B57,Chagas disease,ICD10_2010
B57.0,Acute chagas' disease with heart involvement,ICD10_2010
B57.1,Acute chagas' disease without heart involvement,ICD10_2010
B57.2,Chagas' disease (chronic) with heart involvement,ICD10_2010
B57.3,Chagas' disease (chronic) with digestive system involvement,ICD10_2010
B57.4,Chagas' disease (chronic) with nervous system involvement,ICD10_2010
B57.5,Chagas' disease (chronic) with other organ involvement,ICD10_2010
B58,Toxoplasmosis,ICD10_2010
B58.0,Toxoplasma oculopathy,ICD10_2010
B58.1,Toxoplasma hepatitis,ICD10_2010
B58.2,Toxoplasma meningoencephalitis,ICD10_2010
B58.3,Pulmonary toxoplasmosis,ICD10_2010
B58.8,Toxoplasmosis with other organ involvement,ICD10_2010
B58.9,"Toxoplasmosis, unspecified",ICD10_2010
B59,Pneumocystosis,ICD10_2010
B60,"Other protozoal diseases, not elsewhere classified",ICD10_2010
B60.0,Babesiosis,ICD10_2010
B60.1,Acanthamoebiasis,ICD10_2010
B60.2,Naegleriasis,ICD10_2010
B60.8,Other specified protozoal diseases,ICD10_2010
B64,Unspecified protozoal disease,ICD10_2010
B65,Schistosomiasis [bilharziasis],ICD10_2010
B65.0,Schistosom due schis haematobium [urin schistosom],ICD10_2010
B65.1,Schistosom due schis mansoni [intest schistosom],ICD10_2010
B65.2,Schistosomiasis due to schistosoma japonicum,ICD10_2010
B65.3,Cercarial dermatitis,ICD10_2010
B65.8,Other schistosomiases,ICD10_2010
B65.9,"Schistosomiasis, unspecified",ICD10_2010
B66,Other fluke infections,ICD10_2010
B66.0,Opisthorchiasis,ICD10_2010
B66.1,Clonorchiasis,ICD10_2010
B66.2,Dicrocoeliasis,ICD10_2010
B66.3,Fascioliasis,ICD10_2010
B66.4,Paragonimiasis,ICD10_2010
B66.5,Fasciolopsiasis,ICD10_2010
B66.8,Other specified fluke infections,ICD10_2010
B66.9,"Fluke infection, unspecified",ICD10_2010
B67,Echinococcosis,ICD10_2010
B67.0,Echinococcus granulosus infection of liver,ICD10_2010
B67.1,Echinococcus granulosus infection of lung,ICD10_2010
B67.2,Echinococcus granulosus infection of bone,ICD10_2010
B67.3,"Echinococcus granulosus infection, other and multiple sites",ICD10_2010
B67.4,"Echinococcus granulosus infection, unspecified",ICD10_2010
B67.5,Echinococcus multilocularis infection of liver,ICD10_2010
B67.6,Echinococcus multilocularis infection oth / multiple sites,ICD10_2010
B67.7,"Echinococcus multilocularis infection, unspecified",ICD10_2010
B67.8,"Echinococcosis, unspecified, of liver",ICD10_2010
B67.9,"Echinococcosis, other and unspecified",ICD10_2010
B68,Taeniasis,ICD10_2010
B68.0,Taenia solium taeniasis,ICD10_2010
B68.1,Taenia saginata taeniasis,ICD10_2010
B68.9,"Taeniasis, unspecified",ICD10_2010
B69,Cysticercosis,ICD10_2010
B69.0,Cysticercosis of central nervous system,ICD10_2010
B69.1,Cysticercosis of eye,ICD10_2010
B69.8,Cysticercosis of other sites,ICD10_2010
B69.9,"Cysticercosis, unspecified",ICD10_2010
B70,Diphyllobothriasis and sparganosis,ICD10_2010
B70.0,Diphyllobothriasis,ICD10_2010
B70.1,Sparganosis,ICD10_2010
B71,Other cestode infections,ICD10_2010
B71.0,Hymenolepiasis,ICD10_2010
B71.1,Dipylidiasis,ICD10_2010
B71.8,Other specified cestode infections,ICD10_2010
B71.9,"Cestode infection, unspecified",ICD10_2010
B72,Dracunculiasis,ICD10_2010
B73,Onchocerciasis,ICD10_2010
B74,Filariasis,ICD10_2010
B74.0,Filariasis due to wuchereria bancrofti,ICD10_2010
B74.1,Filariasis due to brugia malayi,ICD10_2010
B74.2,Filariasis due to brugia timori,ICD10_2010
B74.3,Loiasis,ICD10_2010
B74.4,Mansonelliasis,ICD10_2010
B74.8,Other filariases,ICD10_2010
B74.9,"Filariasis, unspecified",ICD10_2010
B75,Trichinellosis,ICD10_2010
B76,Hookworm diseases,ICD10_2010
B76.0,Ancylostomiasis,ICD10_2010
B76.1,Necatoriasis,ICD10_2010
B76.8,Other hookworm diseases,ICD10_2010
B76.9,"Hookworm disease, unspecified",ICD10_2010
B77,Ascariasis,ICD10_2010
B77.0,Ascariasis with intestinal complications,ICD10_2010
B77.8,Ascariasis with other complications,ICD10_2010
B77.9,"Ascariasis, unspecified",ICD10_2010
B78,Strongyloidiasis,ICD10_2010
B78.0,Intestinal strongyloidiasis,ICD10_2010
B78.1,Cutaneous strongyloidiasis,ICD10_2010
B78.7,Disseminated strongyloidiasis,ICD10_2010
B78.9,"Strongyloidiasis, unspecified",ICD10_2010
B79,Trichuriasis,ICD10_2010
B80,Enterobiasis,ICD10_2010
B81,"Other intestinal helminthiases, not elsewhere classified",ICD10_2010
B81.0,Anisakiasis,ICD10_2010
B81.1,Intestinal capillariasis,ICD10_2010
B81.2,Trichostrongyliasis,ICD10_2010
B81.3,Intestinal angiostrongyliasis,ICD10_2010
B81.4,Mixed intestinal helminthiases,ICD10_2010
B81.8,Other specified intestinal helminthiases,ICD10_2010
B82,Unspecified intestinal parasitism,ICD10_2010
B82.0,"Intestinal helminthiasis, unspecified",ICD10_2010
B82.9,"Intestinal parasitism, unspecified",ICD10_2010
B83,Other helminthiases,ICD10_2010
B83.0,Visceral larva migrans,ICD10_2010
B83.1,Gnathostomiasis,ICD10_2010
B83.2,Angiostrongyliasis due to parastrongylus cantonensis,ICD10_2010
B83.3,Syngamiasis,ICD10_2010
B83.4,Internal hirudiniasis,ICD10_2010
B83.8,Other specified helminthiases,ICD10_2010
B83.9,"Helminthiasis, unspecified",ICD10_2010
B85,Pediculosis and phthiriasis,ICD10_2010
B85.0,Pediculosis due to pediculus humanus capitis,ICD10_2010
B85.1,Pediculosis due to pediculus humanus corporis,ICD10_2010
B85.2,"Pediculosis, unspecified",ICD10_2010
B85.3,Phthiriasis,ICD10_2010
B85.4,Mixed pediculosis and phthiriasis,ICD10_2010
B86,Scabies,ICD10_2010
B87,Myiasis,ICD10_2010
B87.0,Cutaneous myiasis,ICD10_2010
B87.1,Wound myiasis,ICD10_2010
B87.2,Ocular myiasis,ICD10_2010
B87.3,Nasopharyngeal myiasis,ICD10_2010
B87.4,Aural myiasis,ICD10_2010
B87.8,Myiasis of other sites,ICD10_2010
B87.9,"Myiasis, unspecified",ICD10_2010
B88,Other infestations,ICD10_2010
B88.0,Other acariasis,ICD10_2010
B88.1,Tungiasis [sandflea infestation],ICD10_2010
B88.2,Other arthropod infestations,ICD10_2010
B88.3,External hirudiniasis,ICD10_2010
B88.8,Other specified infestations,ICD10_2010
B88.9,"Infestation, unspecified",ICD10_2010
B89,Unspecified parasitic disease,ICD10_2010
B90,Sequelae of tuberculosis,ICD10_2010
B90.0,Sequelae of central nervous system tuberculosis,ICD10_2010
B90.1,Sequelae of genitourinary tuberculosis,ICD10_2010
B90.2,Sequelae of tuberculosis of bones and joints,ICD10_2010
B90.8,Sequelae of tuberculosis of other organs,ICD10_2010
B90.9,Sequelae of respiratory and unspecified tuberculosis,ICD10_2010
B91,Sequelae of poliomyelitis,ICD10_2010
B92,Sequelae of leprosy,ICD10_2010
B94,Sequelae of other and unspecified infectious and parasitic diseases,ICD10_2010
B94.0,Sequelae of trachoma,ICD10_2010
B94.1,Sequelae of viral encephalitis,ICD10_2010
B94.2,Sequelae of viral hepatitis,ICD10_2010
B94.8,Sequelae of other specified infectious and parasitic diseases,ICD10_2010
B94.9,Sequelae of unspecified infectious or parasitic disease,ICD10_2010
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,ICD10_2010
B95.0,Streptococcus group A as cause of diseases classified to other chapters,ICD10_2010
B95.1,Streptococcus group B as cause of diseases classified to other chapters,ICD10_2010
B95.2,Streptococcus group D as cause of diseases classified to other chapters,ICD10_2010
B95.3,Streptococcus pneumoniae as cause of diseases classified other chapters,ICD10_2010
B95.4,Other streptococcus as cause of diseases classified to other chapters,ICD10_2010
B95.5,Unspecified streptococcus as cause of diseases classified to other chapters,ICD10_2010
B95.6,Staphylococcus aureus as cause of disease classified to other chapters,ICD10_2010
B95.7,Other staphylococcus as cause of diseases classified to other chapters,ICD10_2010
B95.8,Unspecified staphylococcus as cause of diseases classified to other chapters,ICD10_2010
B96,Other specified bacterial agents as the cause of diseases classified to other chapters,ICD10_2010
B96.0,Mycoplasma pneumoniae as cause diseases classified to other chapters,ICD10_2010
B96.1,Klebsiella pneumoniae as cause diseases classified to other chapters,ICD10_2010
B96.2,Escherichia coli as cause diseases classified to other chapters,ICD10_2010
B96.3,Haemophilus influenzae as cause diseases classified to other chapters,ICD10_2010
B96.4,Proteus (mirabilis)(morganii) as cause diseases classified to other chapters,ICD10_2010
B96.5,P.(aerugin)(mallei)(pseudomallei)as cause diseases classified to other chapters,ICD10_2010
B96.6,Bacillus fragilis as cause diseases classified to other chapters,ICD10_2010
B96.7,Clostridium perfringens as cause diseases classified to other chapters,ICD10_2010
B96.8,Other spec bact agents as cause diseases classified to other chapters,ICD10_2010
B97,Viral agents as the cause of diseases classified to other chapters,ICD10_2010
B97.0,Adenovirus as the cause of diseases classified to other chapters,ICD10_2010
B97.1,Enterovirus as the cause of diseases classified to other chapters,ICD10_2010
B97.2,Coronavirus as the cause of diseases classified to other chapters,ICD10_2010
B97.3,Retrovirus as the cause of diseases classified to other chapters,ICD10_2010
B97.4,Resp syncytial virusas the cause of diseases classified to other chapters,ICD10_2010
B97.5,Reovirus as the cause of diseases classified to other chapters,ICD10_2010
B97.6,Parvovirus as the cause of diseases classified to other chapters,ICD10_2010
B97.7,Papillomavirus as the cause of diseases classified to other chapters,ICD10_2010
B97.8,Oth viral agents as the cause of diseases classified to other chapters,ICD10_2010
B98,Other specified infectious agents as the cause of diseases classified to other chapters,ICD10_2010
B98.0,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters,ICD10_2010
B98.1,Vibrio vulnificus as the cause of diseases classified to other chapters,ICD10_2010
B99,Other and unspecified infectious diseases,ICD10_2010
C00,Malignant neoplasm of lip,ICD10_2010
C00.0,"Malignant neoplasm, external upper lip",ICD10_2010
C00.1,"Malignant neoplasm, external lower lip",ICD10_2010
C00.2,"Malignant neoplasm, external lip, unspecified",ICD10_2010
C00.3,"Malignant neoplasm, upper lip, inner aspect",ICD10_2010
C00.4,"Malignant neoplasm, lower lip, inner aspect",ICD10_2010
C00.5,"Malignant neoplasm, lip, unspecified, inner aspect",ICD10_2010
C00.6,"Malignant neoplasm, commissure of lip",ICD10_2010
C00.8,"Malignant neoplasm, overlapping lesion of lip",ICD10_2010
C00.9,"Malignant neoplasm, lip, unspecified",ICD10_2010
C01,Malignant neoplasm of base of tongue,ICD10_2010
C02,Malignant neoplasm of other and unspecified parts of tongue,ICD10_2010
C02.0,"Malignant neoplasm, dorsal surface of tongue",ICD10_2010
C02.1,"Malignant neoplasm, border of tongue",ICD10_2010
C02.2,"Malignant neoplasm, ventral surface of tongue",ICD10_2010
C02.3,"Malignant neoplasm, anterior two-thirds of tongue, part unspecified",ICD10_2010
C02.4,"Malignant neoplasm, lingual tonsil",ICD10_2010
C02.8,"Malignant neoplasm, overlapping lesion of tongue",ICD10_2010
C02.9,"Malignant neoplasm, tongue, unspecified",ICD10_2010
C03,Malignant neoplasm of gum,ICD10_2010
C03.0,"Malignant neoplasm, upper gum",ICD10_2010
C03.1,"Malignant neoplasm, lower gum",ICD10_2010
C03.9,"Malignant neoplasm, gum, unspecified",ICD10_2010
C04,Malignant neoplasm of floor of mouth,ICD10_2010
C04.0,"Malignant neoplasm, anterior floor of mouth",ICD10_2010
C04.1,"Malignant neoplasm, lateral floor of mouth",ICD10_2010
C04.8,"Malignant neoplasm, overlapping lesion of floor of mouth",ICD10_2010
C04.9,"Malignant neoplasm, floor of mouth, unspecified",ICD10_2010
C05,Malignant neoplasm of palate,ICD10_2010
C05.0,"Malignant neoplasm, hard palate",ICD10_2010
C05.1,"Malignant neoplasm, soft palate",ICD10_2010
C05.2,"Malignant neoplasm, uvula",ICD10_2010
C05.8,"Malignant neoplasm, overlapping lesion of palate",ICD10_2010
C05.9,"Malignant neoplasm, palate, unspecified",ICD10_2010
C06,Malignant neoplasm of other and unspecified parts of mouth,ICD10_2010
C06.0,"Malignant neoplasm, cheek mucosa",ICD10_2010
C06.1,"Malignant neoplasm, vestibule of mouth",ICD10_2010
C06.2,"Malignant neoplasm, retromolar area",ICD10_2010
C06.8,"Malignant neoplasm, overlapping lesion of other and unspecified parts of mouth",ICD10_2010
C06.9,"Malignant neoplasm, mouth, unspecified",ICD10_2010
C07,Malignant neoplasm of parotid gland,ICD10_2010
C08,Malignant neoplasm of other and unspecified major salivary glands,ICD10_2010
C08.0,"Malignant neoplasm, submandibular gland",ICD10_2010
C08.1,"Malignant neoplasm, sublingual gland",ICD10_2010
C08.8,"Malignant neoplasm, overlapping lesion of major salivary glands",ICD10_2010
C08.9,"Malignant neoplasm, major salivary gland, unspecified",ICD10_2010
C09,Malignant neoplasm of tonsil,ICD10_2010
C09.0,"Malignant neoplasm, tonsillar fossa",ICD10_2010
C09.1,"Malignant neoplasm, tonsillar pillar (anterior)(posterior)",ICD10_2010
C09.8,"Malignant neoplasm, overlapping lesion of tonsil",ICD10_2010
C09.9,"Malignant neoplasm, tonsil, unspecified",ICD10_2010
C10,Malignant neoplasm of oropharynx,ICD10_2010
C10.0,"Malignant neoplasm, vallecula",ICD10_2010
C10.1,"Malignant neoplasm, anterior surface of epiglottis",ICD10_2010
C10.2,"Malignant neoplasm, lateral wall of oropharynx",ICD10_2010
C10.3,"Malignant neoplasm, posterior wall of oropharynx",ICD10_2010
C10.4,"Malignant neoplasm, branchial cleft",ICD10_2010
C10.8,"Malignant neoplasm, overlapping lesion of oropharynx",ICD10_2010
C10.9,"Malignant neoplasm, oropharynx, unspecified",ICD10_2010
C11,Malignant neoplasm of nasopharynx,ICD10_2010
C11.0,"Malignant neoplasm, superior wall of nasopharynx",ICD10_2010
C11.1,"Malignant neoplasm, posterior wall of nasopharynx",ICD10_2010
C11.2,"Malignant neoplasm, lateral wall of nasopharynx",ICD10_2010
C11.3,"Malignant neoplasm, anterior wall of nasopharynx",ICD10_2010
C11.8,"Malignant neoplasm, overlapping lesion of nasopharynx",ICD10_2010
C11.9,"Malignant neoplasm, nasopharynx, unspecified",ICD10_2010
C12,Malignant neoplasm of pyriform sinus,ICD10_2010
C13,Malignant neoplasm of hypopharynx,ICD10_2010
C13.0,"Malignant neoplasm, postcricoid region",ICD10_2010
C13.1,"Malignant neoplasm, aryepiglottic fold, hypopharyngeal aspect",ICD10_2010
C13.2,"Malignant neoplasm, posterior wall of hypopharynx",ICD10_2010
C13.8,"Malignant neoplasm, overlapping lesion of hypopharynx",ICD10_2010
C13.9,"Malignant neoplasm, hypopharynx, unspecified",ICD10_2010
C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",ICD10_2010
C14.0,"Malignant neoplasm, pharynx, unspecified",ICD10_2010
C14.1,Malignant neoplasm of laryngopharynx,ICD10_2010
C14.2,"Malignant neoplasm, waldeyer's ring",ICD10_2010
C14.8,"Malignant neoplasm, overlapping lesion of lip, oral cavity and pharynx",ICD10_2010
C15,Malignant neoplasm of oesophagus,ICD10_2010
C15.0,"Malignant neoplasm, cervical part of oesophagus",ICD10_2010
C15.1,"Malignant neoplasm, thoracic part of oesophagus",ICD10_2010
C15.2,"Malignant neoplasm, abdominal part of oesophagus",ICD10_2010
C15.3,"Malignant neoplasm, upper third of oesophagus",ICD10_2010
C15.4,"Malignant neoplasm, middle third of oesophagus",ICD10_2010
C15.5,"Malignant neoplasm, lower third of oesophagus",ICD10_2010
C15.8,"Malignant neoplasm, overlapping lesion of oesophagus",ICD10_2010
C15.9,"Malignant neoplasm, oesophagus, unspecified",ICD10_2010
C16,Malignant neoplasm of stomach,ICD10_2010
C16.0,"Malignant neoplasm, cardia",ICD10_2010
C16.1,"Malignant neoplasm, fundus of stomach",ICD10_2010
C16.2,"Malignant neoplasm, body of stomach",ICD10_2010
C16.3,"Malignant neoplasm, pyloric antrum",ICD10_2010
C16.4,"Malignant neoplasm, pylorus",ICD10_2010
C16.5,"Malignant neoplasm, lesser curvature of stomach, unspecified",ICD10_2010
C16.6,"Malignant neoplasm, greater curvature of stomach, unspecified",ICD10_2010
