402,Imunoserologi,Komplemen C4,Permintaan & Hasil,Serum,Quantitative,mg/dL,,4498-2,Complement C4 [Mass/volume] in Serum or Plasma,Complement C4,MCnc,Pt,Ser/Plas,Qn,,mg/dL,http://loinc.org
403,Imunoserologi,Anti ds-DNA,Permintaan & Hasil,Serum,Quantitative,IU/mL,,5130-0,DNA double strand Ab [Units/volume] in Serum,DNA double strand Ab,ACnc,Pt,Ser,Qn,,[IU]/mL,http://loinc.org
404,Imunoserologi,Anti ds-DNA,Permintaan & Hasil,Serum,Quantitative,IU/mL,Farr,47299-3,DNA double strand Ab [Units/volume] in Serum by Farr method,DNA double strand Ab,ACnc,Pt,Ser,Qn,Farr,[IU]/mL,http://loinc.org
405,Imunoserologi,Anti ds-DNA,Permintaan & Hasil,Serum,Quantitative,IU/mL,RIA,42200-6,DNA double strand Ab [Units/volume] in Serum by Radioimmunoassay (RIA),DNA double strand Ab,ACnc,Pt,Ser,Qn,RIA,[IU]/mL,http://loinc.org
406,Imunoserologi,Anti ds-DNA,Permintaan & Hasil,Serum,Quantitative,IU/mL,EIA,32677-7,DNA double strand Ab [Units/volume] in Serum by Immunoassay,DNA double strand Ab,ACnc,Pt,Ser,Qn,IA,[IU]/mL,http://loinc.org
407,Imunoserologi,Anti ds-DNA,Permintaan & Hasil,Serum,Quantitative,IU/mL,Immunofluorescence,54910-5,DNA double strand Ab [Units/volume] in Serum by Immunofluorescence,DNA double strand Ab,ACnc,Pt,Ser,Qn,IF,[arb'U]/mL,http://loinc.org
408,Imunoserologi,Anti ds-DNA,Permintaan & Hasil,Serum,Quantitative,IU/mL,ELISA,32677-7,DNA double strand Ab [Units/volume] in Serum by Immunoassay,DNA double strand Ab,ACnc,Pt,Ser,Qn,IA,[IU]/mL,http://loinc.org
409,Imunoserologi,Faktor rematoid (RF),Permintaan & Hasil,Serum,Quantitative,IU/mL,,11572-5,Rheumatoid factor [Units/volume] in Serum or Plasma,Rheumatoid factor,ACnc,Pt,Ser/Plas,Qn,,[IU]/mL,http://loinc.org
410,Imunoserologi,Faktor rematoid (RF),Permintaan & Hasil,Serum,Quantitative,IU/mL,Nephelometry,15205-8,Rheumatoid factor [Units/volume] in Serum by Nephelometry,Rheumatoid factor,ACnc,Pt,Ser,Qn,Nephelometry,[IU]/mL,http://loinc.org
411,Imunoserologi,Faktor rematoid (RF),Permintaan & Hasil,Serum,Quantitative,IU/mL,IA,6928-6,Rheumatoid factor [Units/volume] in Serum by Immunoassay,Rheumatoid factor,ACnc,Pt,Ser,Qn,IA,[IU]/mL,http://loinc.org
412,Imunoserologi,Faktor rematoid (RF) kualitatif,Permintaan & Hasil,Serum,Ordinal,,,33910-1,Rheumatoid factor [Presence] in Serum,Rheumatoid factor,PrThr,Pt,Ser,Ord,,,http://loinc.org
413,Imunoserologi,Faktor rematoid (RF) kualitatif,Permintaan & Hasil,Serum,Ordinal,,Aglutinasi,5297-7,Rheumatoid factor [Presence] in Serum by Latex agglutination,Rheumatoid factor,PrThr,Pt,Ser,Ord,LA,,http://loinc.org
414,Imunoserologi,IgM faktor rematoid,Permintaan & Hasil,Serum,Quantitative,IU/mL,,11573-3,Rheumatoid factor IgM [Units/volume] in Serum,Rheumatoid factor.IgM,ACnc,Pt,Ser,Qn,,[IU]/mL,http://loinc.org
415,Imunoserologi,IgM faktor rematoid,Permintaan & Hasil,Serum,Quantitative,IU/mL,ELISA,9338-5,Rheumatoid factor IgM [Units/volume] in Serum by Immunoassay,Rheumatoid factor.IgM,ACnc,Pt,Ser,Qn,IA,[IU]/mL,http://loinc.org
416,Imunoserologi,Anti Mutated Citrullinated Vimentin (Anti MCV),Permintaan & Hasil,Serum,Quantitative,U/mL,,54022-9,Mutated citrullinated vimentin Ab [Units/volume] in Serum,Mutated citrullinated vimentin Ab,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
417,Imunoserologi,Human Leucocyte Antigen - B27 (HLA-B27),Permintaan & Hasil,Darah,Ordinal,,,4821-5,HLA-B27 [Presence],HLA-B27,PrThr,Pt,Bld/Tiss,Ord,,,http://loinc.org
418,Imunoserologi,Human MSTN (Myostatin),Permintaan & Hasil,Serum,Quantitative,ng/mL,,X099130,Human MSTN (Myostatin),,,Pt,Ser,Qn,,ng/mL,http://terminology.kemkes.go.id/CodeSystem/examination
419,Imunoserologi,Antibody Sperm Autoimmune (ASA),Permintaan & Hasil,Serum,Quantitative,U/mL,,5362-9,Spermatozoa Ab [Units/volume] in Serum,Spermatozoa Ab,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
420,Imunoserologi,Antibody Sperm Autoimmune (ASA),Permintaan & Hasil,Serum,Ordinal,,,31631-5,Spermatozoa Ab [Presence] in Serum,Spermatozoa Ab,PrThr,Pt,Ser,Ord,,,http://loinc.org
421,Imunoserologi,Krioglobulin,Permintaan & Hasil,Serum,Ordinal,,,5117-7,Cryoglobulin [Presence] in Serum,Cryoglobulin,PrThr,Pt,Ser,Ord,,,http://loinc.org
422,Imunoserologi,LE Cell Test,Permintaan,Darah,Ordinal,,Mikroskopis,X099131,LE Cell Test,,,Pt,Bld,Ord,Mikroskopis,,http://terminology.kemkes.go.id/CodeSystem/examination
423,Imunoserologi,LE Cell Test,Hasil,Darah,Ordinal,,Mikroskopis,13507-9,Lupus erythematosus cells [Presence] in Blood,Lupus erythematosus cells,PrThr,Pt,Bld,Ord,,,http://loinc.org
424,Imunoserologi,Endothelin-1,Permintaan & Hasil,Serum,Quantitative,pg/mL,,49867-5,Endothelin I [Mass/volume] in Serum or Plasma,Endothelin I,MCnc,Pt,Ser/Plas,Qn,,pg/mL,http://loinc.org
425,Imunoserologi,Anti Thyroglobulin,Permintaan & Hasil,Serum,Quantitative,IU/mL,,8098-6,Thyroglobulin Ab [Units/volume] in Serum or Plasma,Thyroglobulin Ab,ACnc,Pt,Ser/Plas,Qn,,[IU]/mL,http://loinc.org
426,Imunoserologi,Anti Thyroglobulin,Permintaan & Hasil,Serum,Quantitative,IU/mL,ELFA,56536-6,Thyroglobulin Ab [Units/volume] in Serum or Plasma by Immunoassay,Thyroglobulin Ab,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
427,Imunoserologi,Anti Thyroglobulin,Permintaan & Hasil,Serum,Quantitative,IU/mL,ECLIA,56536-6,Thyroglobulin Ab [Units/volume] in Serum or Plasma by Immunoassay,Thyroglobulin Ab,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
428,Imunoserologi,Anti-TPO,Permintaan & Hasil,Serum,Quantitative,IU/mL,,8099-4,Thyroperoxidase Ab [Units/volume] in Serum or Plasma,Thyroperoxidase Ab,ACnc,Pt,Ser/Plas,Qn,,[IU]/mL,http://loinc.org
429,Imunoserologi,Anti-TPO,Permintaan & Hasil,Serum,Quantitative,IU/mL,ELFA,56477-3,Thyroperoxidase Ab [Units/volume] in Serum or Plasma by Immunoassay,Thyroperoxidase Ab,ACnc,Pt,Ser/Plas,Qn,IA,{Index_val},http://loinc.org
430,Imunoserologi,Anti-TPO,Permintaan & Hasil,Serum,Quantitative,IU/mL,CMIA,56477-3,Thyroperoxidase Ab [Units/volume] in Serum or Plasma by Immunoassay,Thyroperoxidase Ab,ACnc,Pt,Ser/Plas,Qn,IA,{Index_val},http://loinc.org
431,Imunoserologi,TSH Receptor Antibodies,Permintaan & Hasil,Serum,Quantitative,IU/L,,5385-0,Thyrotropin receptor Ab [Units/volume] in Serum,Thyrotropin receptor Ab,ACnc,Pt,Ser,Qn,,[IU]/L,http://loinc.org
432,Imunoserologi,TSH Receptor Antibodies,Permintaan & Hasil,Serum,Quantitative,IU/L,ECLIA,57416-0,Thyrotropin receptor Ab [Units/volume] in Serum by Immunoassay,Thyrotropin receptor Ab,ACnc,Pt,Ser,Qn,IA,m[IU]/mL,http://loinc.org
433,Imunoserologi,Thyroid Autoantibodies,Permintaan & Hasil,Serum,Quantitative,U/mL,,17797-2,Thyroid colloidal Ab [Units/volume] in Serum,Thyroid colloidal Ab,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
434,Imunoserologi,IgM Anti HAV,Permintaan & Hasil,Serum,Ordinal,,Immunochromatography,22314-9,Hepatitis A virus IgM Ab [Presence] in Serum,Hepatitis A virus Ab.IgM,PrThr,Pt,Ser,Ord,,,http://loinc.org
435,Imunoserologi,IgM Anti HAV,Permintaan & Hasil,Serum,Quantitative,Indeks,ELFA,5181-3,Hepatitis A virus IgM Ab [Units/volume] in Serum by Immunoassay,Hepatitis A virus Ab.IgM,ACnc,Pt,Ser,Qn,IA,{Index_val},http://loinc.org
436,Imunoserologi,IgM Anti HAV,Permintaan & Hasil,Serum,Quantitative,Indeks,ELFA,5181-3,Hepatitis A virus IgM Ab [Units/volume] in Serum by Immunoassay,Hepatitis A virus Ab.IgM,ACnc,Pt,Ser,Qn,IA,{Index_val},http://loinc.org
437,Imunoserologi,IgM Anti HAV,Permintaan & Hasil,Serum,Quantitative,Indeks,CMIA,5181-3,Hepatitis A virus IgM Ab [Units/volume] in Serum by Immunoassay,Hepatitis A virus Ab.IgM,ACnc,Pt,Ser,Qn,IA,{Index_val},http://loinc.org
438,Imunoserologi,IgM Anti HAV,Permintaan & Hasil,Serum,Quantitative,Indeks,ECLIA,5181-3,Hepatitis A virus IgM Ab [Units/volume] in Serum by Immunoassay,Hepatitis A virus Ab.IgM,ACnc,Pt,Ser,Qn,IA,{Index_val},http://loinc.org
439,Imunoserologi,IgM Anti HAV,Permintaan & Hasil,Serum,Quantitative,U/mL,Immunochromatography,22315-6,Hepatitis A virus IgM Ab [Units/volume] in Serum,Hepatitis A virus Ab.IgM,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
440,Imunoserologi,IgG Anti HAV,Permintaan & Hasil,Serum,Ordinal,,,32018-4,Hepatitis A virus IgG Ab [Presence] in Serum,Hepatitis A virus Ab.IgG,PrThr,Pt,Ser,Ord,,,http://loinc.org
441,Imunoserologi,IgG Anti HAV,Permintaan & Hasil,Serum,Ordinal,,Immunoassay,40724-7,Hepatitis A virus IgG Ab [Presence] in Serum by Immunoassay,Hepatitis A virus Ab.IgG,PrThr,Pt,Ser,Ord,IA,,http://loinc.org
442,Imunoserologi,IgG Anti HAV,Permintaan & Hasil,Serum,Quantitative,U/mL,,22313-1,Hepatitis A virus IgG Ab [Units/volume] in Serum,Hepatitis A virus Ab.IgG,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
443,Imunoserologi,IgG Anti HAV,Permintaan & Hasil,Serum,Quantitative,U/mL,CMIA,5179-7,Hepatitis A virus IgG Ab [Units/volume] in Serum by Immunoassay,Hepatitis A virus Ab.IgG,ACnc,Pt,Ser,Qn,IA,[arb'U]/mL,http://loinc.org
444,Imunoserologi,IgG Anti HAV,Permintaan & Hasil,Serum,Quantitative,U/mL,RIA,5180-5,Hepatitis A virus IgG Ab [Units/volume] in Serum by Radioimmunoassay (RIA),Hepatitis A virus Ab.IgG,ACnc,Pt,Ser,Qn,RIA,[arb'U]/mL,http://loinc.org
445,Imunoserologi,Anti HAV,Permintaan & Hasil,Serum,Quantitative,U/mL,,22312-3,Hepatitis A virus Ab [Units/volume] in Serum,Hepatitis A virus Ab,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
446,Imunoserologi,Anti HAV,Permintaan & Hasil,Serum,Quantitative,U/mL,ELFA,5183-9,Hepatitis A virus Ab [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis A virus Ab,ACnc,Pt,Ser/Plas,Qn,IA,{Index_val},http://loinc.org
447,Imunoserologi,Anti HAV,Permintaan & Hasil,Serum,Quantitative,U/mL,ECLIA,5183-9,Hepatitis A virus Ab [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis A virus Ab,ACnc,Pt,Ser/Plas,Qn,IA,{Index_val},http://loinc.org
448,Imunoserologi,Anti HAV,Permintaan & Hasil,Serum,Quantitative,U/mL,RIA,5184-7,Hepatitis A virus Ab [Units/volume] in Serum by Radioimmunoassay (RIA),Hepatitis A virus Ab,ACnc,Pt,Ser,Qn,RIA,[arb'U]/mL,http://loinc.org
449,Imunoserologi,Anti HBc total,Permintaan & Hasil,Serum,Ordinal,,,16933-4,Hepatitis B virus core Ab [Presence] in Serum,Hepatitis B virus core Ab,PrThr,Pt,Ser,Ord,,,http://loinc.org
450,Imunoserologi,Anti HBc total,Permintaan & Hasil,Serum,Ordinal,,Immunoassay,13952-7,Hepatitis B virus core Ab [Presence] in Serum or Plasma by Immunoassay,Hepatitis B virus core Ab,PrThr,Pt,Ser/Plas,Ord,IA,,http://loinc.org
451,Imunoserologi,Anti HBc total,Hasil,Serum,Ordinal,,Rapid immonoassay,75378-0,"Hepatitis B virus core Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay",Hepatitis B virus core Ab,PrThr,Pt,Ser/Plas/Bld,Ord,IA.rapid,,http://loinc.org
452,Imunoserologi,Anti HBc total,Permintaan & Hasil,Serum,Quantitative,U/mL,,22316-4,Hepatitis B virus core Ab [Units/volume] in Serum,Hepatitis B virus core Ab,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
453,Imunoserologi,Anti HBc total,Permintaan & Hasil,Serum,Quantitative,U/mL,CMIA,5187-0,Hepatitis B virus core Ab [Units/volume] in Serum by Immunoassay,Hepatitis B virus core Ab,ACnc,Pt,Ser,Qn,IA,{Index_val},http://loinc.org
454,Imunoserologi,Anti HBc total,Permintaan & Hasil,Serum,Quantitative,U/mL,ELFA,5187-0,Hepatitis B virus core Ab [Units/volume] in Serum by Immunoassay,Hepatitis B virus core Ab,ACnc,Pt,Ser,Qn,IA,{Index_val},http://loinc.org
455,Imunoserologi,Anti HBc total,Permintaan & Hasil,Serum,Quantitative,U/mL,RIA,5188-8,Hepatitis B virus core Ab [Units/volume] in Serum by Radioimmunoassay (RIA),Hepatitis B virus core Ab,ACnc,Pt,Ser,Qn,RIA,[arb'U]/mL,http://loinc.org
456,Imunoserologi,IgM Anti HBc,Permintaan & Hasil,Serum,Ordinal,,,31204-1,Hepatitis B virus core IgM Ab [Presence] in Serum,Hepatitis B virus core Ab.IgM,PrThr,Pt,Ser,Ord,,,http://loinc.org
457,Imunoserologi,IgM Anti HBc,Permintaan & Hasil,Serum,Ordinal,,Immunoassay,24113-3,Hepatitis B virus core IgM Ab [Presence] in Serum or Plasma by Immunoassay,Hepatitis B virus core Ab.IgM,PrThr,Pt,Ser/Plas,Ord,IA,,http://loinc.org
458,Imunoserologi,IgM Anti HBc,Permintaan & Hasil,Serum,Quantitative,U/mL,,22319-8,Hepatitis B virus core IgM Ab [Units/volume] in Serum,Hepatitis B virus core Ab.IgM,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
459,Imunoserologi,IgM Anti HBc,Permintaan & Hasil,Serum,Quantitative,U/mL,CMIA,5185-4,Hepatitis B virus core IgM Ab [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis B virus core Ab.IgM,ACnc,Pt,Ser/Plas,Qn,IA,{Index_val},http://loinc.org
460,Imunoserologi,IgM Anti HBc,Permintaan & Hasil,Serum,Quantitative,U/mL,RIA,5186-2,Hepatitis B virus core IgM Ab [Units/volume] in Serum by Radioimmunoassay (RIA),Hepatitis B virus core Ab.IgM,ACnc,Pt,Ser,Qn,RIA,[arb'U]/mL,http://loinc.org
461,Imunoserologi,Anti HBe total,Permintaan & Hasil,Serum,Ordinal,,,22320-6,Hepatitis B virus e Ab [Presence] in Serum,Hepatitis B virus little e Ab,PrThr,Pt,Ser,Ord,,,http://loinc.org
462,Imunoserologi,Anti HBe total,Permintaan & Hasil,Serum,Ordinal,,Immunoassay,13953-5,Hepatitis B virus e Ab [Presence] in Serum or Plasma by Immunoassay,Hepatitis B virus little e Ab,PrThr,Pt,Ser/Plas,Ord,IA,,http://loinc.org
463,Imunoserologi,Anti HBe total,Hasil,Serum,Ordinal,,Rapid immonoassay,75407-7,"Hepatitis B virus e Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay",Hepatitis B virus little e Ab,PrThr,Pt,Ser/Plas/Bld,Ord,IA.rapid,,http://loinc.org
464,Imunoserologi,Anti HBe total,Permintaan & Hasil,Serum,Quantitative,U/mL,,22321-4,Hepatitis B virus e Ab [Units/volume] in Serum,Hepatitis B virus little e Ab,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
465,Imunoserologi,Anti HBe total,Permintaan & Hasil,Serum,Quantitative,U/mL,ELFA,5189-6,Hepatitis B virus e Ab [Units/volume] in Serum by Immunoassay,Hepatitis B virus little e Ab,ACnc,Pt,Ser,Qn,IA,[arb'U]/mL,http://loinc.org
466,Imunoserologi,Anti HBe total,Permintaan & Hasil,Serum,Quantitative,U/mL,ECLIA,5189-6,Hepatitis B virus e Ab [Units/volume] in Serum by Immunoassay,Hepatitis B virus little e Ab,ACnc,Pt,Ser,Qn,IA,[arb'U]/mL,http://loinc.org
467,Imunoserologi,Anti HBe total,Permintaan & Hasil,Serum,Quantitative,U/mL,CMIA,5189-6,Hepatitis B virus e Ab [Units/volume] in Serum by Immunoassay,Hepatitis B virus little e Ab,ACnc,Pt,Ser,Qn,IA,[arb'U]/mL,http://loinc.org
468,Imunoserologi,Anti HBe total,Permintaan & Hasil,Serum,Quantitative,U/mL,RIA,5190-4,Hepatitis B virus e Ab [Units/volume] in Serum by Radioimmunoassay (RIA),Hepatitis B virus little e Ab,ACnc,Pt,Ser,Qn,RIA,[arb'U]/mL,http://loinc.org
469,Imunoserologi,Anti HBs total,Permintaan & Hasil,Serum,Quantitative,mIU/mL,,16935-9,Hepatitis B virus surface Ab [Units/volume] in Serum,Hepatitis B virus surface Ab,ACnc,Pt,Ser,Qn,,m[IU]/mL,http://loinc.org
470,Imunoserologi,Anti HBs total,Permintaan & Hasil,Serum,Quantitative,mIU/mL,,5193-8,Hepatitis B virus surface Ab [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis B virus surface Ab,ACnc,Pt,Ser/Plas,Qn,IA,m[IU]/mL,http://loinc.org
471,Imunoserologi,Anti HBs total,Permintaan & Hasil,Serum,Quantitative,mIU/mL,,5193-8,Hepatitis B virus surface Ab [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis B virus surface Ab,ACnc,Pt,Ser/Plas,Qn,IA,m[IU]/mL,http://loinc.org
472,Imunoserologi,Anti HBs total,Permintaan & Hasil,Serum,Quantitative,mIU/mL,,5193-8,Hepatitis B virus surface Ab [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis B virus surface Ab,ACnc,Pt,Ser/Plas,Qn,IA,m[IU]/mL,http://loinc.org
473,Imunoserologi,Anti HBs titer,Permintaan & Hasil,Serum,Quantitative,mIU/mL,,32019-2,Hepatitis B virus surface Ab [Titer] in Serum,Hepatitis B virus surface Ab,Titr,Pt,Ser,Qn,,{titer},http://loinc.org
474,Imunoserologi,Anti HBs titer,Permintaan & Hasil,Serum,Quantitative,mIU/mL,ELFA,32019-2,Hepatitis B virus surface Ab [Titer] in Serum,Hepatitis B virus surface Ab,Titr,Pt,Ser,Qn,,{titer},http://loinc.org
475,Imunoserologi,Anti HBs titer,Permintaan & Hasil,Serum,Quantitative,mIU/mL,ECLIA,32019-2,Hepatitis B virus surface Ab [Titer] in Serum,Hepatitis B virus surface Ab,Titr,Pt,Ser,Qn,,{titer},http://loinc.org
476,Imunoserologi,Anti HBs titer,Permintaan & Hasil,Serum,Quantitative,mIU/mL,CMIA,32019-2,Hepatitis B virus surface Ab [Titer] in Serum,Hepatitis B virus surface Ab,Titr,Pt,Ser,Qn,,{titer},http://loinc.org
477,Imunoserologi,HBeAg,Permintaan & Hasil,Serum,Ordinal,,,31844-4,Hepatitis B virus e Ag [Presence] in Serum,Hepatitis B virus little e Ag,PrThr,Pt,Ser,Ord,,,http://loinc.org
478,Imunoserologi,HBeAg,Permintaan & Hasil,Serum,Ordinal,,Immunoassay,13954-3,Hepatitis B virus e Ag [Presence] in Serum or Plasma by Immunoassay,Hepatitis B virus little e Ag,PrThr,Pt,Ser/Plas,Ord,IA,,http://loinc.org
479,Imunoserologi,HBeAg,Permintaan & Hasil,Serum,Ordinal,,Rapid immunoassay,75408-5,"Hepatitis B virus e Ag [Presence] in Serum, Plasma or Blood by Rapid immunoassay",Hepatitis B virus little e Ag,PrThr,Pt,Ser/Plas/Bld,Ord,IA.rapid,,http://loinc.org
480,Imunoserologi,HBeAg,Permintaan & Hasil,Serum,Ordinal,,RIA,5192-0,Hepatitis B virus e Ag [Presence] in Serum by Radioimmunoassay (RIA),Hepatitis B virus little e Ag,PrThr,Pt,Ser,Ord,RIA,,http://loinc.org
481,Imunoserologi,HBeAg,Permintaan & Hasil,Serum,Quantitative,IU/mL,,31845-1,Hepatitis B virus e Ag [Units/volume] in Serum,Hepatitis B virus little e Ag,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
482,Imunoserologi,HBeAg,Permintaan & Hasil,Serum,Quantitative,IU/mL,ECLIA,5191-2,Hepatitis B virus e Ag [Units/volume] in Serum by Immunoassay,Hepatitis B virus little e Ag,ACnc,Pt,Ser,Qn,IA,[IU]/mL,http://loinc.org
483,Imunoserologi,HBeAg,Permintaan & Hasil,Serum,Quantitative,IU/mL,CMIA,5191-2,Hepatitis B virus e Ag [Units/volume] in Serum by Immunoassay,Hepatitis B virus little e Ag,ACnc,Pt,Ser,Qn,IA,[IU]/mL,http://loinc.org
484,Imunoserologi,HBeAg,Permintaan & Hasil,Serum,Quantitative,IU/mL,ELFA,5191-2,Hepatitis B virus e Ag [Units/volume] in Serum by Immunoassay,Hepatitis B virus little e Ag,ACnc,Pt,Ser,Qn,IA,[IU]/mL,http://loinc.org
485,Imunoserologi,HBsAg,Permintaan & Hasil,Serum,Ordinal,,,5195-3,Hepatitis B virus surface Ag [Presence] in Serum,Hepatitis B virus surface Ag,PrThr,Pt,Ser,Ord,,,http://loinc.org
486,Imunoserologi,HBsAg (ICT),Permintaan & Hasil,Serum,Ordinal,,Immunochromatography,75410-1,"Hepatitis B virus surface Ag [Presence] in Serum, Plasma or Blood by Rapid immunoassay",Hepatitis B virus surface Ag,PrThr,Pt,Ser/Plas/Bld,Ord,IA.rapid,,http://loinc.org
487,Imunoserologi,HBsAg,Permintaan & Hasil,Serum,Ordinal,,Immunoassay,5196-1,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Immunoassay,Hepatitis B virus surface Ag,PrThr,Pt,Ser/Plas,Ord,IA,,http://loinc.org
488,Imunoserologi,HBsAg,Permintaan & Hasil,Serum,Ordinal,,RIA,5197-9,Hepatitis B virus surface Ag [Presence] in Serum by Radioimmunoassay (RIA),Hepatitis B virus surface Ag,PrThr,Pt,Ser,Ord,RIA,,http://loinc.org
489,Imunoserologi,HBsAg (konfirmasi),Permintaan & Hasil,Serum,Ordinal,,,65633-0,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Confirmatory method,Hepatitis B virus surface Ag,PrThr,Pt,Ser/Plas,Ord,Confirm,,http://loinc.org
490,Imunoserologi,HBsAg (konfirmasi),Permintaan & Hasil,Serum,Ordinal,,ECLIA,65633-0,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Confirmatory method,Hepatitis B virus surface Ag,PrThr,Pt,Ser/Plas,Ord,Confirm,,http://loinc.org
491,Imunoserologi,HBsAg kuantitatif,Permintaan & Hasil,Serum,Quantitative,IU/L,ELFA,63557-3,Hepatitis B virus surface Ag [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis B virus surface Ag,ACnc,Pt,Ser/Plas,Qn,IA,[IU]/L,http://loinc.org
492,Imunoserologi,HBsAg kuantitatif,Permintaan & Hasil,Serum,Quantitative,IU/L,ECLIA,63557-3,Hepatitis B virus surface Ag [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis B virus surface Ag,ACnc,Pt,Ser/Plas,Qn,IA,[IU]/L,http://loinc.org
493,Imunoserologi,HBsAg kuantitatif,Permintaan & Hasil,Serum,Quantitative,IU/L,CMIA,63557-3,Hepatitis B virus surface Ag [Units/volume] in Serum or Plasma by Immunoassay,Hepatitis B virus surface Ag,ACnc,Pt,Ser/Plas,Qn,IA,[IU]/L,http://loinc.org
494,Imunoserologi,IgM Anti HCV,Permintaan & Hasil,Serum,Quantitative,U/mL,,53376-0,Hepatitis C virus IgM Ab [Units/volume] in Serum,Hepatitis C virus Ab.IgM,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
495,Imunoserologi,IgM Anti HCV,Permintaan & Hasil,Serum,Quantitative,U/mL,MICRO ELISA,51824-1,Hepatitis C virus IgM Ab [Units/volume] in Serum by Immunoassay,Hepatitis C virus Ab.IgM,ACnc,Pt,Ser,Qn,IA,[arb'U]/mL,http://loinc.org
496,Imunoserologi,Anti HCV,Permintaan & Hasil,Serum,Ordinal,,,16128-1,Hepatitis C virus Ab [Presence] in Serum,Hepatitis C virus Ab,PrThr,Pt,Ser,Ord,,,http://loinc.org
497,Imunoserologi,Anti HCV (Rapid),Permintaan & Hasil,Serum,Ordinal,,Immunoassay,13955-0,Hepatitis C virus Ab [Presence] in Serum or Plasma by Immunoassay,Hepatitis C virus Ab,PrThr,Pt,Ser/Plas,Ord,IA,,http://loinc.org
498,Imunoserologi,Anti HCV (Rapid),Permintaan & Hasil,Serum,Ordinal,,Chromatography,72376-7,"Hepatitis C virus Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay",Hepatitis C virus Ab,PrThr,Pt,Ser/Plas/Bld,Ord,IA.rapid,,http://loinc.org
499,Imunoserologi,Anti HCV kuantitatif,Permintaan & Hasil,Serum,Quantitative,U/mL,Immunochromatography,22327-1,Hepatitis C virus Ab [Units/volume] in Serum,Hepatitis C virus Ab,ACnc,Pt,Ser,Qn,,[arb'U]/mL,http://loinc.org
500,Imunoserologi,Anti HCV kuantitatif,Permintaan & Hasil,Serum,Quantitative,U/mL,CMIA,5198-7,Hepatitis C virus Ab [Units/volume] in Serum by Immunoassay,Hepatitis C virus Ab,ACnc,Pt,Ser,Qn,IA,{index_val},http://loinc.org
501,Imunoserologi,Anti HCV kuantitatif,Permintaan & Hasil,Serum,Quantitative,U/mL,ELFA,5198-7,Hepatitis C virus Ab [Units/volume] in Serum by Immunoassay,Hepatitis C virus Ab,ACnc,Pt,Ser,Qn,IA,{index_val},http://loinc.org
502,Imunoserologi,Anti HCV kuantitatif,Permintaan & Hasil,Serum,Quantitative,U/mL,ECLIA,5198-7,Hepatitis C virus Ab [Units/volume] in Serum by Immunoassay,Hepatitis C virus Ab,ACnc,Pt,Ser,Qn,IA,{index_val},http://loinc.org
503,Imunoserologi,HCV RNA,Permintaan & Hasil,Serum/Plasma,Ordinal,,,11259-9,Hepatitis C virus RNA [Presence] in Serum or Plasma by NAA with probe detection,Hepatitis C virus RNA,PrThr,Pt,Ser/Plas,Ord,Probe.amp.tar,,http://loinc.org
504,Imunoserologi,HCV RNA,Permintaan & Hasil,Serum/Plasma,Quantitative,k[IU]/mL,PCR,11011-4,Hepatitis C virus RNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection,Hepatitis C virus RNA,ACnc,Pt,Ser/Plas,Qn,Probe.amp.tar,k[IU]/mL,http://loinc.org
505,Imunoserologi,HCV RNA,Permintaan & Hasil,Serum/Plasma,Quantitative,{Log_IU}/mL,PCR,38180-6,Hepatitis C virus RNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection,Hepatitis C virus RNA,LaCnc,Pt,Ser/Plas,Qn,Probe.amp.tar,{Log_IU}/mL,http://loinc.org
