30.21,Epiglottidectomy,ICD9CM_2010
30.22,Vocal cordectomy,ICD9CM_2010
30.29,Other partial laryngectomy,ICD9CM_2010
30.3,Complete laryngectomy,ICD9CM_2010
30.4,Radical laryngectomy,ICD9CM_2010
31,Other operations on larynx and trachea,ICD9CM_2010
31.0,Injection of larynx,ICD9CM_2010
31.1,Temporary tracheostomy,ICD9CM_2010
31.2,Permanent tracheostomy,ICD9CM_2010
31.21,Mediastinal tracheostomy,ICD9CM_2010
31.29,Other permanent tracheostomy,ICD9CM_2010
31.3,Other incision of larynx or trachea,ICD9CM_2010
31.4,Diagnostic procedures on larynx and trachea,ICD9CM_2010
31.41,Tracheoscopy through artificial stoma,ICD9CM_2010
31.42,Laryngoscopy and other tracheoscopy,ICD9CM_2010
31.43,Closed (endoscopic) biopsy of larynx,ICD9CM_2010
31.44,Closed (endoscopic) biopsy of trachea,ICD9CM_2010
31.45,Open biopsy of larynx or trachea,ICD9CM_2010
31.48,Other diagnostic procedures on larynx,ICD9CM_2010
31.49,Other diagnostic procedures on trachea,ICD9CM_2010
31.5,Local excision or destruction of lesion or tissue of trachea,ICD9CM_2010
31.6,Repair of larynx,ICD9CM_2010
31.61,Suture of laceration of larynx,ICD9CM_2010
31.62,Closure of fistula of larynx,ICD9CM_2010
31.63,Revision of laryngostomy,ICD9CM_2010
31.64,Repair of laryngeal fracture,ICD9CM_2010
31.69,Other repair of larynx,ICD9CM_2010
31.7,Repair and plastic operations on trachea,ICD9CM_2010
31.71,Suture of laceration of trachea,ICD9CM_2010
31.72,Closure of external fistula of trachea,ICD9CM_2010
31.73,Closure of other fistula of trachea,ICD9CM_2010
31.74,Revision of tracheostomy,ICD9CM_2010
31.75,Reconstruction of trachea and construction of artificial larynx,ICD9CM_2010
31.79,Other repair and plastic operations on trachea,ICD9CM_2010
31.9,Other operations on larynx and trachea,ICD9CM_2010
31.91,Division of laryngeal nerve,ICD9CM_2010
31.92,Lysis of adhesions of trachea or larynx,ICD9CM_2010
31.93,Replacement of laryngeal or tracheal stent,ICD9CM_2010
31.94,Injection of locally acting therapeutic substance into trachea,ICD9CM_2010
31.95,Tracheoesophageal fistulization,ICD9CM_2010
31.98,Other operations on larynx,ICD9CM_2010
31.99,Other operations on trachea,ICD9CM_2010
32,Excision of lung and bronchus,ICD9CM_2010
32.0,Local excision or destruction of lesion or tissue of bronchus,ICD9CM_2010
32.01,Endoscopic excision or destruction of lesion or tissue of bronchus,ICD9CM_2010
32.09,Other local excision or destruction of lesion or tissue of bronchus,ICD9CM_2010
32.1,Other excision of bronchus,ICD9CM_2010
32.2,Local excision or destruction of lesion or tissue of lung,ICD9CM_2010
32.20,Thoracoscopic excision of lesion or tissue of lung,ICD9CM_2010
32.21,Plication of emphysematous bleb,ICD9CM_2010
32.22,Lung volume reduction surgery,ICD9CM_2010
32.23,Open ablation of lung lesion or tissue,ICD9CM_2010
32.24,Percutaneous ablation of lung lesion or tissue,ICD9CM_2010
32.25,Thoracoscopic ablation of lung lesion or tissue,ICD9CM_2010
32.26,Other and unspecified ablation of lung lesion or tissue,ICD9CM_2010
32.28,Endoscopic excision or destruction of lesion or tissue of lung,ICD9CM_2010
32.29,Other local excision or destruction of lesion or tissue of lung,ICD9CM_2010
32.3,Segmental resection of lung,ICD9CM_2010
32.30,Thoracoscopic segmental resection of lung,ICD9CM_2010
32.39,Other and unspecified segmental resection of lung,ICD9CM_2010
32.4,Lobectomy of lung,ICD9CM_2010
32.41,Thoracoscopic lobectomy of lung,ICD9CM_2010
32.49,Other lobectomy of lung,ICD9CM_2010
32.5,Pneumonectomy,ICD9CM_2010
32.50,Thoracoscopic pneumonectomy,ICD9CM_2010
32.59,Other and unspecified pneumonectomy,ICD9CM_2010
32.6,Radical dissection of thoracic structures,ICD9CM_2010
32.9,Other excision of lung,ICD9CM_2010
33,Other operations on lung and bronchus,ICD9CM_2010
33.0,Incision of bronchus,ICD9CM_2010
33.1,Incision of lung,ICD9CM_2010
33.2,Diagnostic procedures on lung and bronchus,ICD9CM_2010
33.20,Thoracoscopic lung biopsy,ICD9CM_2010
33.21,Bronchoscopy through artificial stoma,ICD9CM_2010
33.22,Fiber-optic bronchoscopy,ICD9CM_2010
33.23,Other bronchoscopy,ICD9CM_2010
33.24,Closed (endoscopic) biopsy of bronchus,ICD9CM_2010
33.25,Open biopsy of bronchus,ICD9CM_2010
33.26,Closed (percutaneous)(needle) biopsy of lung,ICD9CM_2010
33.27,Endoscopic biopsy of lung (closed),ICD9CM_2010
33.28,Open biopsy of lung,ICD9CM_2010
33.29,Other diagnostic procedures on lung or bronchus,ICD9CM_2010
33.3,Surgical collapse of lung,ICD9CM_2010
33.31,Destruction of phrenic nerve for collapse of lung,ICD9CM_2010
33.32,Artificial pneumothorax for collapse of lung,ICD9CM_2010
33.33,Pneumoperitoneum for collapse of lung,ICD9CM_2010
33.34,Thoracoplasty,ICD9CM_2010
33.39,Other surgical collapse of lung,ICD9CM_2010
33.4,Repair and plastic operation on lung and bronchus,ICD9CM_2010
33.41,Suture of laceration of bronchus,ICD9CM_2010
33.42,Closure of bronchial fistula,ICD9CM_2010
33.43,Closure of laceration of lung,ICD9CM_2010
33.48,Other repair and plastic operations on bronchus,ICD9CM_2010
33.49,Other repair and plastic operations on lung,ICD9CM_2010
33.5,Lung transplant,ICD9CM_2010
33.50,"Lung Transplantation, not otherwise specified",ICD9CM_2010
33.51,Uniteral lung transplantation,ICD9CM_2010
33.52,Bilateral lung transplantation,ICD9CM_2010
33.6,Combined heart-lung transplantation,ICD9CM_2010
33.7,Other Endoscopic procedures in bronchus or lung,ICD9CM_2010
33.71,Endoscopic insertion or replacement of bronchial valve(s),ICD9CM_2010
33.72,Endoscopic pulmonary airway flow measurement,ICD9CM_2010
33.73,"Endoscopic insertion or replacement of bronchial valve(s), multiple lobes",ICD9CM_2010
33.78,Endoscopic removal of bronchial device(s) or substances,ICD9CM_2010
33.79,Endoscopic insertion of other bronchial device or substances,ICD9CM_2010
33.9,Other operations on lung and bronchus,ICD9CM_2010
33.91,Bronchial dilation,ICD9CM_2010
33.92,Ligation of bronchus,ICD9CM_2010
33.93,Puncture of lung,ICD9CM_2010
33.98,Other operations on bronchus,ICD9CM_2010
33.99,Other operations on lung,ICD9CM_2010
34,"Operations on chest wall, pleura, mediastinum, and diaphragm",ICD9CM_2010
34.0,Incision of chest wall and pleura,ICD9CM_2010
34.01,Incision of chest wall,ICD9CM_2010
34.02,Exploratory thoracotomy,ICD9CM_2010
34.03,Reopening of recent thoracotomy site,ICD9CM_2010
34.04,Insertion of intercostal catheter for drainage,ICD9CM_2010
34.05,Creation of pleuroperitoneal shunt,ICD9CM_2010
34.06,Thoracoscopic drainage of pleural cavity,ICD9CM_2010
34.09,Other incision of pleura,ICD9CM_2010
34.1,Incision of mediastinum,ICD9CM_2010
34.2,"Diagnostic procedures on chest wall, pleura, mediastinum, and diaphr",ICD9CM_2010
34.20,Thoracoscopic pleural biopsy,ICD9CM_2010
34.21,Transpleural thoracoscopy,ICD9CM_2010
34.22,Mediastinoscopy,ICD9CM_2010
34.23,Biopsy of chest wall,ICD9CM_2010
34.24,Other pleural biopsy,ICD9CM_2010
34.25,Closed (percutaneous) (needle) biopsy of mediastinum,ICD9CM_2010
34.26,Open mediastinum biopsy,ICD9CM_2010
34.27,Biopsy of diaphragm,ICD9CM_2010
34.28,"Other diagnostic procedures on chest wall, pleura, and diaphragm",ICD9CM_2010
34.29,Other diagnostic procedures on mediastinum,ICD9CM_2010
34.3,Excision or destruction of lesion or tissue of mediastinum,ICD9CM_2010
34.4,Excision or destruction of lesion of chest wall,ICD9CM_2010
34.5,Pleurectomy,ICD9CM_2010
34.51,Decortication of lung,ICD9CM_2010
34.52,Thoracoscopic decortication of lung,ICD9CM_2010
34.59,Other excision of pleura,ICD9CM_2010
34.6,Scarification of pleura,ICD9CM_2010
34.7,Repair of chest wall,ICD9CM_2010
34.71,Suture of laceration of chest wall,ICD9CM_2010
34.72,Closure of thoracostomy,ICD9CM_2010
34.73,Closure of other fistula of thorax,ICD9CM_2010
34.74,Repair of pectus deformity,ICD9CM_2010
34.79,Other repair of chest wall,ICD9CM_2010
34.8,Operations on diaphragm,ICD9CM_2010
34.81,Excision of lesion or tissue of diaphragm,ICD9CM_2010
34.82,Suture of laceration of diaphragm,ICD9CM_2010
34.83,Closure of fistula of diaphragm,ICD9CM_2010
34.84,Other repair of diaphragm,ICD9CM_2010
34.85,Implantation of diaphragmatic pacemaker,ICD9CM_2010
34.89,Other operations on diaphragm,ICD9CM_2010
34.9,Other operations on thorax,ICD9CM_2010
34.91,Thoracentesis,ICD9CM_2010
34.92,Injection into thoracic cavity,ICD9CM_2010
34.93,Repair of pleura,ICD9CM_2010
34.99,Other operations on thorax,ICD9CM_2010
35,Operations on valves and septa of heart,ICD9CM_2010
35.0,Closed heart valvotomy,ICD9CM_2010
35.00,"Closed heart valvotomy, unspecified valve",ICD9CM_2010
35.01,"Closed heart valvotomy, aortic valve",ICD9CM_2010
35.02,"Closed heart valvotomy, mitral valve",ICD9CM_2010
35.03,"Closed heart valvotomy, pulmonary valve",ICD9CM_2010
35.04,"Closed heart valvotomy, tricuspid valve",ICD9CM_2010
35.1,Open heart valvuloplasty without replacement,ICD9CM_2010
35.10,"Open heart valvuloplasty without replacement, unspecified valve",ICD9CM_2010
35.11,Open heart valvuloplasty of aortic valve without replacement,ICD9CM_2010
35.12,Open heart valvuloplasty of mitral valve without replacement,ICD9CM_2010
35.13,Open heart valvuloplasty of pulmonary valve without replacement,ICD9CM_2010
35.14,Open heart valvuloplasty of tricuspid valve without replacement,ICD9CM_2010
35.2,Replacement of heart valve,ICD9CM_2010
35.20,Replacement of unspecified heart valve,ICD9CM_2010
35.21,Replacement of aortic valve with tissue graft,ICD9CM_2010
35.22,Other replacement of aortic valve,ICD9CM_2010
35.23,Replacement of mitral valve with tissue graft,ICD9CM_2010
35.24,Other replacement of mitral valve,ICD9CM_2010
35.25,Replacement of pulmonary valve with tissue graft,ICD9CM_2010
35.26,Other replacement of pulmonary valve,ICD9CM_2010
35.27,Replacement of tricuspid valve with tissue graft,ICD9CM_2010
35.28,Other replacement of tricuspid valve,ICD9CM_2010
35.3,Operations on structures adjacent to heart valves,ICD9CM_2010
35.31,Operations on papillary muscle,ICD9CM_2010
35.32,Operations on chordae tendineae,ICD9CM_2010
35.33,Annuloplasty,ICD9CM_2010
35.34,Infundibulectomy,ICD9CM_2010
35.35,Operations on trabeculae carneae cordis,ICD9CM_2010
35.39,Operations on other structures adjacent to valves of heart,ICD9CM_2010
35.4,Production of septal defect in heart,ICD9CM_2010
35.41,Enlargement of existing atrial septal defect,ICD9CM_2010
35.42,Creation of septal defect in heart,ICD9CM_2010
35.5,Repair of atrial and ventricular septa with prosthesis,ICD9CM_2010
35.50,Repair of unspecified septal defect of heart with prosthesis,ICD9CM_2010
35.51,"Repair of atrial septal defect with prosthesis, open technique",ICD9CM_2010
35.52,"Repair of atrial septal defect with prosthesis, closed technique",ICD9CM_2010
35.53,"Repair of ventricular septal defect with prosthesis, open technique",ICD9CM_2010
35.54,Repair of endocardial cushion defect with prosthesis,ICD9CM_2010
35.55,"Repair of ventricular septal defect with prosthesis, closed technique",ICD9CM_2010
35.6,Repair of atrial and ventricular septa with tissue graft,ICD9CM_2010
35.60,Repair of unspecified septal defect of heart with tissue graft,ICD9CM_2010
35.61,Repair of atrial septal defect with tissue graft,ICD9CM_2010
35.62,Repair of ventricular septal defect with tissue graft,ICD9CM_2010
35.63,Repair of endocardial cushion defect with tissue graft,ICD9CM_2010
35.7,Other and unspecified repair of atrial and ventricular septa,ICD9CM_2010
35.70,Other and unspecified repair of unspecified septal defect of heart,ICD9CM_2010
35.71,Other and unspecified repair of atrial septal defect,ICD9CM_2010
35.72,Other and unspecified repair of ventricular septal defect,ICD9CM_2010
35.73,Other and unspecified repair of endocardial cushion defect,ICD9CM_2010
35.8,Total repair of certain congenital cardiac anomalies,ICD9CM_2010
35.81,Total repair of tetralogy of fallot,ICD9CM_2010
35.82,Total repair of total anomalous pulmonary venous connection,ICD9CM_2010
35.83,Total repair of truncus arteriosus,ICD9CM_2010
35.84,"Total correction of transposition of great vessels, not elsewhere classified",ICD9CM_2010
35.9,Other operations on valves and septa of heart,ICD9CM_2010
35.91,Interatrial transposition of venous return,ICD9CM_2010
35.92,Creation of conduit between right ventricle and pulmonary artery,ICD9CM_2010
35.93,Creation of conduit between left ventricle and aorta,ICD9CM_2010
35.94,Creation of conduit between atrium and pulmonary artery,ICD9CM_2010
35.95,Revision of corrective procedure on heart,ICD9CM_2010
35.96,Percutaneous valvuloplasty,ICD9CM_2010
35.98,Other operations on septa of heart,ICD9CM_2010
35.99,Other operations on valves of heart,ICD9CM_2010
36,Operations on vessels of heart,ICD9CM_2010
36.0,Removal of coronary artery obstruction and insertion of stent(s),ICD9CM_2010
36.03,Open chest coronary artery angioplasty,ICD9CM_2010
36.04,Intracoronary artery thrombolytic infusion,ICD9CM_2010
36.06,Insertion of non-drug -eluting coronary artery stent(s),ICD9CM_2010
36.07,Insertion of drug-eluting coronary artery stent(s),ICD9CM_2010
36.09,Other specified removal of coronary artery obstruction,ICD9CM_2010
36.1,Bypass anastomosis for heart revascularization,ICD9CM_2010
36.10,"Aortocoronary bypass for heart revascularization, not otherwise specified",ICD9CM_2010
36.11,Aortocoronary bypass of one coronary artery,ICD9CM_2010
36.12,Aortocoronary bypass of two coronary arteries,ICD9CM_2010
36.13,Aortocoronary bypass of three coronary arteries,ICD9CM_2010
36.14,Aortocoronary bypass of four or more coronary arteries,ICD9CM_2010
36.15,Single internal mammary-coronary artery bypass,ICD9CM_2010
36.16,Double internal mammary-coronary artery bypass,ICD9CM_2010
36.17,Abdominal-coronary artery bypass,ICD9CM_2010
36.19,Other bypass anastomosis for heart revascularization,ICD9CM_2010
36.2,Heart revascularization by arterial implant,ICD9CM_2010
36.3,Other heart revascularization,ICD9CM_2010
36.31,Open chest transmyocardial revascularization,ICD9CM_2010
36.32,Other transmyocardial revascularization,ICD9CM_2010
36.33,Endoscopic transmyocardial revascularization,ICD9CM_2010
36.34,Percutaneous transmyocardial revascularization,ICD9CM_2010
36.39,Other heart revascularization,ICD9CM_2010
36.9,Other operations on vessels of heart,ICD9CM_2010
36.91,Repair of aneurysm of coronary vessel,ICD9CM_2010
36.99,Other operations on vessels of heart,ICD9CM_2010
37,Other operations on heart and pericardium,ICD9CM_2010
37.0,Pericardiocentesis,ICD9CM_2010
37.1,Cardiotomy and pericardiotomy,ICD9CM_2010
37.10,"Incision of heart, not otherwise specified",ICD9CM_2010
37.11,Cardiotomy,ICD9CM_2010
37.12,Pericardiotomy,ICD9CM_2010
37.2,Diagnostic procedures on heart and pericardium,ICD9CM_2010
37.20,Noninvasive programmed electrical stimulation (NIPS),ICD9CM_2010
37.21,Right heart cardiac catheterization,ICD9CM_2010
37.22,Left heart cardiac catheterization,ICD9CM_2010
37.23,Combined right and left heart cardiac catheterization,ICD9CM_2010
37.24,Biopsy of pericardium,ICD9CM_2010
37.25,Biopsy of heart,ICD9CM_2010
37.26,Catheter based invasive electrophysiologic testing,ICD9CM_2010
37.27,Cardiac mapping,ICD9CM_2010
37.28,Intracardial echocardiography,ICD9CM_2010
37.29,Other diagnostic procedures on heart and pericardium,ICD9CM_2010
37.3,Pericardiectomy and excision of lesion of heart,ICD9CM_2010
37.31,Pericardiectomy,ICD9CM_2010
37.32,Excision of aneurysm of heart,ICD9CM_2010
37.33,"Excision or destruction of other lesion or tissue of heart, open approach",ICD9CM_2010
37.34,"Excision or destruction of lesion or tissue of heart, other approach",ICD9CM_2010
37.35,Partial ventriculectomy,ICD9CM_2010
37.36,Excision or destruction of left atrial appendage (LAA),ICD9CM_2010
37.4,Repair of heart and pericardium,ICD9CM_2010
37.41,Implantation of prosthetic cardiac support device around the heart,ICD9CM_2010
37.49,Other repair of heart and pericardium,ICD9CM_2010
37.5,Heart transplantation procedure,ICD9CM_2010
37.51,Heart transplantation,ICD9CM_2010
37.52,Implantation of total internal biventricular heart replacement heart system,ICD9CM_2010
37.53,Replacement or repair of thoracic unit of (total) replacement heart system,ICD9CM_2010
37.54,Replacement or repair of other implantable component of (total) replacement heart system,ICD9CM_2010
37.55,Removal of internal biventricular heart replacement system,ICD9CM_2010
37.6,Implantation of heart circulatory assist system(s),ICD9CM_2010
37.60,Implantation or insertion of biventricular external heart assist system,ICD9CM_2010
37.61,Implant of pulsation balloon,ICD9CM_2010
37.62,Insertion of temporary non-implantable extracorporeal heart circulatory assist system device,ICD9CM_2010
37.63,Repair of heart assist system,ICD9CM_2010
37.64,Removal of external heart assist system(s) or device (s),ICD9CM_2010
37.65,Implant of single ventricular (extracorporeal) external heart assist system,ICD9CM_2010
37.66,Insertion of implantable heart assist system,ICD9CM_2010
37.67,Implantation of cardiomyostimulation system,ICD9CM_2010
37.68,Insertion of pertaneous external heart assist device,ICD9CM_2010
37.7,"Insertion, revision, replacement, and removal of pacemaker leads: insertion of temporary pacemaker system; or revision of cardiac device pocket",ICD9CM_2010
37.70,"Initial insertion of lead (electrode), not otherwise specified",ICD9CM_2010
37.71,Initial insertion of transvenous lead (electrode) into ventricle,ICD9CM_2010
37.72,Initial insertion of transvenous lead (electrodes) into atrium and ventricle,ICD9CM_2010
37.73,Initial insertion of transvenous lead (electrode) into atrium,ICD9CM_2010
37.74,Insertion or replacement of epicardial lead (electrode) into epicardium,ICD9CM_2010
37.75,Revision of lead (electrode),ICD9CM_2010
37.76,Replacement of transvenous atrial and/or ventricular lead(s) (electrode),ICD9CM_2010
37.77,Removal of lead(s) (electrodes) without replacement,ICD9CM_2010
37.78,Insertion of temporary transvenous pacemaker system,ICD9CM_2010
37.79,Revision or relocation of pacemaker pocket,ICD9CM_2010
37.8,"Insertion, replacement, removal and revision of pacemaker device",ICD9CM_2010
37.80,"Insertion of permanent pacemaker, initial or replacement, type of device not specified",ICD9CM_2010
37.81,"Initial insertion of single-chamber device, not specified as rate-responsive",ICD9CM_2010
37.82,"Initial insertion of single-chamber device, rate-responsive",ICD9CM_2010
37.83,Initial insertion of dual-chamber device,ICD9CM_2010
37.85,"Replacement of any type of pacemaker device with single-chamber device, not specified as rate responsive",ICD9CM_2010
37.86,"Replacement of any type of pacemaker device with single-chamber devive, rate responsive",ICD9CM_2010
37.87,Replacement of any type of pacemaker device with dual-chamber device,ICD9CM_2010
37.89,Revision or removal of pacemaker device,ICD9CM_2010
37.9,Other operations on heart and pericardium,ICD9CM_2010
37.90,Insertion of left atrial appendage device,ICD9CM_2010
37.91,Open chest cardiac massage,ICD9CM_2010
37.92,Injection of therapeutic substance into heart,ICD9CM_2010
37.93,Injection of therapeutic substance into pericardium,ICD9CM_2010
37.94,"Implantation or replacement of automatic cardioverter/ defibrillator, total system (AICD)",ICD9CM_2010
37.95,Implantation of automatic cardioverter/defibrillator leads(s) only,ICD9CM_2010
37.96,Implantation of automatic cardioverter/defibrillator pulse generator only,ICD9CM_2010
37.97,Replacement of automatic cardioverter/defibrillator leads(s) only,ICD9CM_2010
37.98,Replacement of automatic cardioverter/defibrillator pulse generator only,ICD9CM_2010
37.99,Other operations on heart and pericardium,ICD9CM_2010
38,"Incision, excision, and occlusion of vessels",ICD9CM_2010
38.0,Incision of vessel,ICD9CM_2010
38.00,"Incision of vessel, unspecified site",ICD9CM_2010
38.01,Incision of intracranial vessels,ICD9CM_2010
38.02,Incision of other vessels of head and neck,ICD9CM_2010
38.03,Incision of upper limb vessels,ICD9CM_2010
38.04,Incision of aorta,ICD9CM_2010
38.05,Incision of other thoracic vessels,ICD9CM_2010
38.06,Incision of abdominal arteries,ICD9CM_2010
38.07,Incision of abdominal veins,ICD9CM_2010
38.08,Incision of lower limb arteries,ICD9CM_2010
38.09,Incision of lower limb veins,ICD9CM_2010
38.1,Endarterectomy,ICD9CM_2010
38.10,"Endarterectomy, unspecified site",ICD9CM_2010
38.11,Endarterectomy of intracranial vessels,ICD9CM_2010
38.12,Endarterectomy of other vessels of head and neck,ICD9CM_2010
38.13,Endarterectomy of upper limb vessels,ICD9CM_2010
38.14,Endarterectomy of aorta,ICD9CM_2010
38.15,Endarterectomy of other thoracic vessels,ICD9CM_2010
38.16,Endarterectomy of abdominal arteries,ICD9CM_2010
38.18,Endarterectomy of lower limb arteries,ICD9CM_2010
38.2,Diagnostic procedures on blood vessels,ICD9CM_2010
38.21,Biopsy of blood vessel,ICD9CM_2010
38.22,Percutaneous angioscopy,ICD9CM_2010
38.23,Intravascular spectroscopy,ICD9CM_2010
38.24,Intravascular imaging of coronary vessel(s) by optical coherence tomography [OCT],ICD9CM_2010
38.25,Intravascular imaging of non-coronary vessel(s) by optical coherence tomography [OCT],ICD9CM_2010
38.29,Other diagnostic procedures on blood vessels,ICD9CM_2010
38.3,Resection of vessel with anastomosis,ICD9CM_2010
38.30,"Resection of vessel with anastomosis, unspecified site",ICD9CM_2010
38.31,Resection of intracranial vessels with anastomosis,ICD9CM_2010
38.32,Resection of other vessels of head and neck with anastomosis,ICD9CM_2010
38.33,Resection of upper limb vessels with anastomosis,ICD9CM_2010
38.34,Resection of aorta with anastomosis,ICD9CM_2010
38.35,Resection of other thoracic vessels with anastomosis,ICD9CM_2010
38.36,Resection of abdominal arteries with anastomosis,ICD9CM_2010
38.37,Resection of abdominal veins with anastomosis,ICD9CM_2010
38.38,Resection of lower limb arteries with anastomosis,ICD9CM_2010
38.39,Resection of lower limb veins with anastomosis,ICD9CM_2010
38.4,Resection of vessel with replacement,ICD9CM_2010
38.40,"Resection of vessel with replacement, unspecified site",ICD9CM_2010
38.41,"Resection of  vessel with replacement , intracranial vessels",ICD9CM_2010
38.42,"Resection of vessel with replacement, other vessels of head and neck",ICD9CM_2010
38.43,"Resection of vessel with replacement, upper limb vessels",ICD9CM_2010
38.44,"Resection of vessel with replacement, aorta,abdominal",ICD9CM_2010
38.45,"Resection of vessel with replacement, thoracic vessels",ICD9CM_2010
38.46,"Resection of vessel with replacement ,abdominal arteries",ICD9CM_2010
38.47,"Resection of vessel with replacement, abdominal veins",ICD9CM_2010
38.48,"Resection of vessel with replacement, lower limb arteries",ICD9CM_2010
38.49,"Resection of vessel with replacement, lower limb veins",ICD9CM_2010
38.5,Ligation and stripping of varicose veins,ICD9CM_2010
38.50,"Ligation and stripping of varicose veins, unspecified site",ICD9CM_2010
38.51,"Ligation and stripping of varicose veins, intracranial vessels",ICD9CM_2010
38.52,"Ligation and stripping of varicose veins, other vessels of head an",ICD9CM_2010
38.53,"Ligation and stripping of varicose veins , upper limb vessels",ICD9CM_2010
38.55,"Ligation and stripping of varicose veins, thoracic vessels",ICD9CM_2010
38.57,"Ligation and stripping of varicose veins ,abdominal varicose veins",ICD9CM_2010
38.59,"Ligation and stripping of varicose veins ,lower limb varicose veins",ICD9CM_2010
38.6,Other excision of vessels,ICD9CM_2010
38.60,"Other excision of vessels, unspecified site",ICD9CM_2010
38.61,"Other excision of vessels, intracranial vessels",ICD9CM_2010
38.62,"Other excision of vessels, other vessels of head and neck",ICD9CM_2010
38.63,"Other excision of vessels, upper limb vessels",ICD9CM_2010
38.64,"Other excision of vessels, aorta,abdominal",ICD9CM_2010
38.65,"Other excision of vessels, thoracic vessels",ICD9CM_2010
38.66,"Other excision of vessels, abdominal arteries",ICD9CM_2010
38.67,"Other excision of vessels, abdominal veins",ICD9CM_2010
38.68,"Other excision of vessels, lower limb arteries",ICD9CM_2010
38.69,"Other excision of vessels, lower limb veins",ICD9CM_2010
38.7,Interruption of the vena cava,ICD9CM_2010
38.8,Other surgical occlusion of vessels,ICD9CM_2010
38.80,"Other surgical occlusion of vessels, unspecified site",ICD9CM_2010
38.81,"Other surgical occlusion of vessels,intracranial vessels",ICD9CM_2010
38.82,"Other surgical occlusion of vessels, other vessels of head and neck",ICD9CM_2010
38.83,"Other surgical occlusion of vessels, upper limb vessels",ICD9CM_2010
38.84,"Other surgical occlusion of vessels, aorta, abdominal",ICD9CM_2010
38.85,"Other surgical occlusion of vessels,  other thoracic vessels",ICD9CM_2010
38.86,"Other surgical occlusion of vessels, abdominal arteries",ICD9CM_2010
38.87,"Other surgical occlusion of vessels, abdominal veins",ICD9CM_2010
38.88,"Other surgical occlusion of vessels, lower limb arteries",ICD9CM_2010
38.89,"Other surgical occlusion of vessels, lower limb veins",ICD9CM_2010
38.9,Puncture of vessel,ICD9CM_2010
38.91,Arterial catheterization,ICD9CM_2010
38.92,Umbilical vein catheterization,ICD9CM_2010
38.93,"Venous catheterization, not elsewhere classified",ICD9CM_2010
38.94,Venous cutdown,ICD9CM_2010
38.95,Venous catheterization for renal dialysis,ICD9CM_2010
38.98,Other puncture of artery,ICD9CM_2010
38.99,Other puncture of vein,ICD9CM_2010
39,Other operations on vessels,ICD9CM_2010
39.0,Systemic to pulmonary artery shunt,ICD9CM_2010
39.1,Intra-abdominal venous shunt,ICD9CM_2010
39.2,Other shunt or vascular bypass,ICD9CM_2010
39.21,Caval-pulmonary artery anastomosis,ICD9CM_2010
39.22,Aorta-subclavian-carotid bypass,ICD9CM_2010
39.23,Other intrathoracic vascular shunt or bypass,ICD9CM_2010
39.24,Aorta-renal bypass,ICD9CM_2010
39.25,Aorta-iliac-femoral bypass,ICD9CM_2010
39.26,Other intra-abdominal vascular shunt or bypass,ICD9CM_2010
39.27,Arteriovenostomy for renal dialysis,ICD9CM_2010
39.28,Extracranial-intracranial (EC-IC) vascular bypass,ICD9CM_2010
39.29,Other (peripheral) vascular shunt or bypass,ICD9CM_2010
39.3,Suture of vessel,ICD9CM_2010
39.30,Suture of unspecified blood vessel,ICD9CM_2010
39.31,Suture of artery,ICD9CM_2010
39.32,Suture of vein,ICD9CM_2010
39.4,Revision of vascular procedure,ICD9CM_2010
39.41,Control of hemorrhage following vascular surgery,ICD9CM_2010
39.42,Revision of arteriovenous shunt for renal dialysis,ICD9CM_2010
39.43,Removal of arteriovenous shunt for renal dialysis,ICD9CM_2010
39.49,Other revision of vascular procedure,ICD9CM_2010
39.5,Other repair of vessels,ICD9CM_2010
39.50,Angioplasty or atherectomy of other non-coronary vessel(s),ICD9CM_2010
39.51,Clipping of aneurysm,ICD9CM_2010
39.52,Other repair of aneurysm,ICD9CM_2010
39.53,Repair of arteriovenous fistula,ICD9CM_2010
39.54,Re-entry operation (aorta),ICD9CM_2010
39.55,Reimplantation of aberrant renal vessel,ICD9CM_2010
39.56,Repair of blood vessel with tissue patch graft,ICD9CM_2010
39.57,Repair of blood vessel with synthetic patch graft,ICD9CM_2010
39.58,Repair of blood vessel with unspecified type of patch graft,ICD9CM_2010
39.59,Other repair of vessel,ICD9CM_2010
39.6,Extracorporeal circulation and procedures auxiliary to open heart surgery,ICD9CM_2010
39.61,Extracorporeal circulation auxiliary to open heart surgery,ICD9CM_2010
39.62,Hypothermia (systemic) incidental to open heart surgery,ICD9CM_2010
39.63,Cardioplegia,ICD9CM_2010
39.64,Intraoperative cardiac pacemaker,ICD9CM_2010
39.65,Extracorporeal membrane  oxygenation (ECMO),ICD9CM_2010
39.66,Percutaneous cardiopulmonary bypass,ICD9CM_2010
39.7,Endovascular Repair of Vessel,ICD9CM_2010
39.71,Endovascular implantation of graft in abdominal aorta,ICD9CM_2010
39.72,Endovascular repair or occlusion of head and neck vessels,ICD9CM_2010
39.73,Endovascular implantation of graft in thoracic aorta,ICD9CM_2010
39.74,Endovascular removal of obstruction from head and neck vessel (s),ICD9CM_2010
39.75,Endovascular embolization or occlusion of vessel(s) of head or neck using bare coils,ICD9CM_2010
39.76,Endovascular embolization or occlusion of vessel(s) of head or neck using bioactive coils,ICD9CM_2010
39.79,Other endovascular repair (of aneurysm) of other vessels,ICD9CM_2010
